source,target
ꢦ꣄ꢬꢵꢬ꣄ꢢꢥꣁ,ப்ரார்த2னொ
ꢦ꣄ꢬꢾꢮ꣄ꢒꢥ꣄ ꢪꢾꢭ꣄ꢭꢶꢥꢶ,ப்ரேவ்கன் மெல்லினி
ꢭꢾꢛ꣄ꢙꢪ꣄,லெஞ்ஜம்
ꢆꢡ꣄ꢒꣁꢗ꣄,உத்கோச்
ꢦ꣄ꢬꢾꢮꢸꢪꢣꢶꢥꢶ,ப்ரேவுவதி3னி
ꢥꢶꢥꢵꢮꢸ ꢮꢡ꣄ꢡꣁ,நி:னாவு வத்தொ
ꢪꢫꢵꢭꢸ ꢮꢡ꣄ꢡꣁ,மயாலு வத்தொ
ꢓꢾꢜ꣄,கே2ட்
ꢗꢹꢞ꣄ꢲꢥꢱ꣄ꢡꢾ,சூட்3ஹனஸ்தே
ꢮꢶꢣꢹꢰꢒꣁ,விதூ3ஷகொ
ꢮꢶꢣꢹꢰꢒꢦꢥ꣄,விதூ3ஷகபன்
ꢬꢵꢒ꣄,ராக்
ꢤꢒ꣄ꢒꢶꢭꢾ,த4க்கிலெ
ꢤꢵꢒ꣄ꢸꢦꢥ꣄,தா4குபன்
ꢕꢾꢥꢪ꣄,கெ4னம்
ꢔꢮ꣄ꢬ꣄ꢡꣁ,க3வ்ர்தொ
ꢯꢒ꣄ꢡꢶ,ஶக்தி
ꢱꢲꢥꣁ,ஸஹனொ
ꢦꣁꢥ꣄ꢣꢸꢭ꣄ꢥꢶ,பொந்துல்னி
ꢩꢫ꣄ꢩꢾꢫ꣄ꢥꢾꢥꢸ ꢩꢵꢮꢥꣁ,ப4ய்பெ4ய்னெனு பா4வனொ
ꢮꢵꢣꢸ ꢮꢡ꣄ꢡꣁ,வாது3 வத்தொ
ꢥꢥ꣄ꢚꢾꢞꣁ,ந:ன்ஜெ2டொ3
ꢚꢾꢞꣀꢡ꣄,ஜெ2டை3த்
ꢚꢾꢞꣀꢡꢶꢥ꣄,ஜெ2டை3தின்
ꢣꢸꢬ꣄ꢫꣁꢗꢥꣁ,து3ர்யோசனொ
ꢱꢞ꣄ꢫꢥ꣄ꢡ꣄ꢬꢸ,ஸட்3யந்த்ரு
ꢱꢥ꣄ꢣꢬ꣄ꢩꢮꢵꢣꢶ,ஸந்த3ர்ப4வாதி3
ꢱꢾꢥ꣄ꢣꢾꢮ꣄,ஸெந்தே3வ்
ꢱꢲꢪꢡꢶ,ஸஹமதி
ꢬꢵꢙꢶ,ராஜி
ꢏꢬ꣄ꢦꢸ,ஓர்பு
ꢱꢬꢱ꣄,ஸரஸ்
ꢒꢵꢬ꣄ꢫ ꢒꢸꢰꢭꢡꣁ,கார்ய குஷலதொ
ꢮꢶꢬꢱꢡꣁ,விரஸதொ
ꢱꢵꢤ꣄ꢫꢸ,ஸாத்4யு
ꢱꢵꢤꢸ,ஸாது4
ꢯꢵꢥ꣄ꢡꢸ,ஶாந்து
ꢦ꣄ꢬꢗ꣄ꢗꢥꣁ,ப்ரச்சனொ
ꢨꢸꢱ꣄ꢒꣁ,பு3ஸ்கொ
ꢦꢶꢭꣁ,பிளொ
ꢗꢶꢥ꣄ꢡꢥꣁ,சிந்தனொ
ꢗꢶꢥ꣄ꢡ,சிந்த
ꢲꢱꢶꢥꢶ,ஹஸினி
ꢱꢶꢖ꣄ꢔꢡꢶꢦꢥ꣄,ஸிங்க3தி3பன்
ꢱꢾꢖ꣄ꢔꢣꢶꢦꢥ꣄,ஸெங்க3தி3பன்
ꢱꢶꢖ꣄ꢔꢡꢶ,ஸிங்க3தி
ꢱꢾꢖ꣄ꢔꣀꢡ꣄,ஸெங்கை3த்
ꢄꢰ꣄ꢜꢸꢜ꣄,இஷ்டுட்
ꢱꢶꢖ꣄ꢒꢔꢵꢬ꣄,ஸிங்கா3ர்
ꢩꢵꢬ,பா4ர்
ꢱꢮꢫꢒꣃꢬꢮ꣄,ஸ்வயகௌ3ரவ்
ꢱꣁꢬꢠꣁ,ஸொரணொ
ꢱ꣄ꢦꢬ꣄ꢯ ꢗꢾꢡꢥꣁ,ஸ்பர்ஶ சேதனொ
ꢡ꣄ꢮꢬꢶꢡꢸ ꢩꢵꢮ꣄,த்வரிது பா4வ்
ꢮꢾꢔꢸ ꢒꢾꢬ꣄ꢥꢶ,வேகு3 கெர்னி
ꢱꢹꢡꢸ,ஸூது3
ꢒꢬ꣄ꢪꣁ,கர்மொ
ꢪꢷ ꢩꢵꢮ꣄,மீ பா4வ்
ꢂꢲꢖ꣄ꢒꢵꢬ꣄,அஹங்கார்
ꢪꢪꢡꣁ,மமதொ
ꢚꢸꢒ꣄ꢒꢸꢮꢿꢱ꣄ ꢒꢾꢬ꣄ꢥꢵꢬ꣄,ஜு2க்கு வேஸ் கெர்னார்
ꢂꢭꢱꣁ,அலஸொ
ꢂꢱꢪꢥ꣄ꢣꢪ꣄,அஸமந்த3ம்
ꢪꢥ꣄ꢣꢪ꣄,மந்த3ம்
ꢃꢭꢱ꣄ꢫꣁ,ஆலஸ்யொ
ꢱꣃꢥ꣄ꢣꢬ꣄ꢫꣁ,ஸெளந்த3ர்யொ
ꢲꢜ꣄ꢮꢥꢸ ꢯꢒ꣄ꢡꢶ,ஹட்வனு ஶக்தி
ꢡꢾꢜ꣄ꢜꢸ ꢪꢸꢜ꣄ꢜꢫꢶꢥꢶ,தெட்டு முட்டயினி
ꢯꢶꢳ꣄ꢳꢦꢥ꣄,ஶிள்ளபன்
ꢡꢥ꣄ꢡꢸꢬꢸꢦꢥ꣄,தந்துருபன்
ꢡꢪꢵꢰ꣄,தமாஷ்
ꢦꢱ꣄ꢡꣁꢒ꣄ꢒꢶꢥꢶ,பஸ்தொக்கினி
ꢱꢖ꣄ꢒꣂꢗ꣄,ஸங்கோச்
ꢣꢬ꣄ꢯꢥꣁ,த3ர்ஶனொ
ꢣꣁꢱ꣄ꢒꣁ ꢏꢖ꣄ꢔꢶꢥꢶ,தொ3ஸ்கொ ஒங்கி3னி
ꢔꢾꢬꢸꢮꢸ ꢩꢖ꣄ꢔꢸ,கெ3ருவு ப4ங்கு3
ꢮꢶꢯ꣄꣄ꢬꢵꢥ꣄ꢡꢶ,விஶ்ராந்தி
ꢮꢶꢬꢵꢪꣁ,விராமொ
ꢦꢬꢶꢯ꣄꣄ꢬꢪꣁ,பரிஶ்ரமொ
ꢯ꣄꣄ꢬꢪꢦꢬꢶꢲꢵꢬ꣄,ஶ்ரமபரிஹார்
ꢱꢸꢫꢔꣃꢬꢮ꣄,ஸுயகௌ3ரவ்
ꢂꢭꢔ꣄ꢔꢸꢠ꣄ꢠꢸ,அலக்3கு3ண்ணு
ꢮ꣄ꢫꢒ꣄ꢡꢶꢡ꣄ꢮꣁ,வ்யக்தித்வொ
ꢦ꣄ꢬꢸꢢꢒ꣄ꢩꢵꢮ꣄,ப்ருத2க்பா4வ்
ꢮꢶꢯꢿꢰꢸꢔꢸꢠ꣄ꢠꢸ,விஶேஷு கு3ண்ணு
ꢏꢠ꣄ꢜꢶꢦꢥ꣄,ஒண்டிபன்
ꢂꢭꢔ꣄ꢔ ꢬꢴꢥꢶ,அலக்3 க3ர:னி
ꢮꢾꢔꢸꢭꢦꢥ꣄,வெகுளபன்
ꢱꣂꢒ꣄,ஶோக்
ꢣꢵꢪ꣄ꢦꢡ꣄ꢫꢙꢶꢮ꣄ꢥꢪ꣄,தா3ம்பத்யஜிவ்னம்
ꢱꢡꢶꢦꢡꢶ ꢙꢶꢮ꣄ꢥꢪ,ஸதிபதி ஜிவ்னம்
ꢆꢣꢵꢬꢔꢸꢠ꣄ꢠꢸ,உதா3ரகு3ண்ணு
ꢣꢾꢛ꣄ꢗꢸ,தெ3ஞ்சு
ꢗꣂꢬꢸꢦꢥ꣄,சோருபன்
ꢱꢾꢬ꣄ꢒꢒꢬ꣄ꢥꢶ,ஸெர்ககர்னி
ꢡꢶꢣ꣄ꢣꢸꢮꢭꢶ,தித்3து3வளி
ꢡꢶꢬꢸꢦ꣄ꢡꢶ,திருப்தி
ꢡ꣄ꢫꢵꢔ꣄,த்யாக்3
ꢡ꣄ꢫꢵꢔꢶ,த்யாகி3
ꢱꢪꢬ꣄ꢢꢸ,ஸமர்து2
ꢃꢯꢒ꣄ꢡꢸ,ஆஶக்து
ꢱꢪꢬ꣄ꢢꢸꢦꢥ꣄,ஸமர்து2பன்
ꢥꢱꢵꢡꢸ,நஸாது
ꢥꢶꢬꢠꢫꣁ,நிர்ணயொ
ꢤꢷꢬꢸ,தீ4ரு
ꢤꢾꢫ꣄ꢬ꣄ꢫꢮꢵꢥ꣄,தெ4ய்ர்யவான்
ꢡꢷꢮ꣄ꢬꣁ,தீவ்ரொ
ꢡꢷꢮ꣄ꢬꢮꢵꢣꢶ,தீவ்ரவாதி3
ꢣꢸꢓꢸ,து3கு2
ꢪꣁꢥ꣄ꢥꢸꢤꢾꢫ꣄ꢬ꣄ꢫꢪ꣄,மொன்னுதெ4ய்ர்யம்
ꢣꢸꢬꢞꢶꢰ꣄ꢜꢸ,து3ரதி3ஷ்டு
ꢣꢸꢬꣂꢒ꣄,து3ரோக்
ꢏꢔꢸꢬ꣄,ஒகு3ர்
ꢱꢥ꣄ꢫꢵꢱꢸ ꢤꢾꢬꢸꢪ꣄,ஸன்யாஸு தெ4ரும்
ꢱꢥ꣄ꢫꢵꢱꢶ,ஸன்யாஸி
ꢐꢖ꣄ꢒꢸ,ஹோங்கு3
ꢱꢸꢣ꣄ꢤꢶ,ஸுத்3தி4
ꢪꢸꢣꢶꢬꢪ꣄ꢪꣁ,முதி3ரம்மொ
ꢱ꣄ꢦꢰ꣄ꢜꢸ,ஸ்பஷ்டு
ꢤꣀꢬ꣄ꢫꢱꢵꢭꢶ,தை4ர்யஸாலி
ꢤꢾꢫ꣄ꢬ꣄ꢫꢪ꣄,தெ4ய்ர்யம்
ꢦ꣄ꢬꢵꢬꢪ꣄ꢩꢸ,ப்ராரம்பு4
ꢱꢪ꣄ꢨꢥ꣄ꢤꢸ,ஸம்ப3ந்து4
ꢱꢪ꣄ꢦꢬ꣄ꢒꢸ,ஸம்பர்கு
ꢮ꣄ꢫꢒ꣄ꢡꢸ,வ்யக்து
ꢱꢖ꣄ꢔꢡꢶꢦꢥ꣄,ஸிங்க3திபன்
ꢏꢠ꣄ꢒꢶꢥꢶ,ஒண்கினி
ꢥꣁꢪ꣄ꢪꢶꢥꢶ,நொம்மினி
ꢧꢠ꣄ꢜꢓꢾꢱ꣄,ப2ண்டகே2ஸ்
ꢱꢸꢔꢥ꣄ꢡꢸ,ஸுக3ந்து
ꢩꢭꣁ,ப4லொ
ꢗꣁꢒ꣄ꢧꢭꢸꢥ꣄,சொக்ப2லுன்
ꢤꢥ꣄ꢥꢸ,த4ன்னு
ꢤꢥ꣄ꢥꢸ ꢲꢷꢥꢸꢦꢥ꣄,த4ன்னு ஹீனுபன்
ꢔꢵꢪ ꣄ꢧꢶꢬ꣄ꢥꢵꢬ꣄,கா3ம் பி2ர்னார்
ꢦꢬꢶꢩ꣄ꢬꢪꢶ,பரிப்4ரமி
ꢣꢾꢯꢗꢵꢬꢶ,தே3ஶசாரி
ꢂꢮ꣄ꢪꢵꢥ꣄,அவ்மான்
ꢬꢸꢙꢸꢦꢥ꣄,ருஜுபன்
ꢥꢶꢡ꣄ꢡꢦꢥ꣄,நித்தபன்
ꢕꢵꢥ꣄,கா4ன்
ꢣꢸꢬ꣄ꢔꢥ꣄ꢤꢸ,து3ர்க3ந்து4
ꢱꢪꣁ,ஸமொ
ꢱꢪꢦꢥ꣄,ஸமபன்
ꢱꢪꢡꣁ,ஸமதொ
ꢱꢷꢱꣁꢮ꣄ꢬꢶ ꢬꢴꢵꢱ꣄ꢡꢾ,ஸீஸொவ்ரி ரா:ஸ்தே
ꢢꢶꢬꢪ꣄ꢒꢥꢶ ꢬꢴꢵꢱ꣄ꢡꢾ,தி2ரம்கனி ரா:ஸ்தே
ꢔꢵꢳ꣄꣄,கா3ள்
ꢥꢶꢥ꣄ꢣꢥꣁ,நிந்த3னொ
ꢢꢸꢮ꣄ꢥꢶ,து2வ்னி
ꢱꢪꢬ꣄ꢢꢸꢮꢵꢥ꣄,ஸமர்து2வான்
ꢥꢶꢬꢵꢯꣁ,நிராஶொ
ꢱ꣄ꢢꢶꢡꢶ,ஸ்தி2தி
ꢱ꣄ꢪꢬꢠ ꢯꢒ꣄ꢡꢶ,ஸ்மரணஶக்தி
ꢪꢹꢬ꣄ꢗ꣄ꢘꣁ ꢭꢔꢾ ꢱ꣄ꢡꢾꢥꣁ,மூர்ச்சொ2 லகெ3ஸ்தெனொ
ꢱ꣄ꢪꢬꢠꣁ,ஸ்மரணொ
ꢂꢥꢫꣁꢥ꣄ꢫꢸ,அன்யோன்யு
ꢦꢒ꣄ꢮꣁ,பக்வொ
ꢦꢶꢒ꣄ꢒꢶꢥꢶ,பிக்கினி
ꢪꣁꢙꣁ,மோஜொ
ꢪꢾꢬ꣄ꢗꢶꢥꢶ,மெர்சினி
ꢨꢥ꣄ꢣꢵ,ப3ந்தா3
ꢮꢶꢬꣂꢤ꣄,விரோத்4
ꢦꢬꢶꢡꢵꢦ꣄,பரிதாப்
ꢧꢭ꣄ꢗꢵꢡꢵꢦ꣄,ப2ல்சா தாப்
ꢂꢥꢸꢡꢵꢮ꣄,அனுதாப்
ꢩꢹꢒ꣄,பூ4க்
ꢱꢾꢭꢶꢪ꣄ꢨꢸ,ஸெளிம்பு3
ꢱꢾꢭꢶꢦꢪ꣄,ஸெளிபம்
ꢱꢸꢒ꣄ꢒꢶꢥꢶ,ஸுக்கினி
ꢮꢶꢣ꣄ꢫꣁ,வித்3யொ
ꢒ꣄ꢬꢸꢡꢶ,க்ருதி
ꢬꢹꢦ꣄ꢒꢾꢬ꣄ꢥꢶ,ரூப்கெர்னி
ꢱ꣄ꢬꢸꢰ꣄ꢜꢶ,ஸ்ருஷ்டி
ꢔꢸꢠ꣄ꢠꢸꢥ꣄,கு3ண்ணுன்
ꢔꢸꢠ꣄ꢠꢸꢥꢸ ꢱꢵꢬ꣄,கு3ண்ணுனு ஸார்
ꢦꢡ꣄ꢥꢶ,பத்னி
ꢤꢪꢵꢤꢵꢪ꣄,த4மாதா4ம்
ꢤꢵꢒ꣄,தா4க்
ꢥꣁꢮꢡꢾꢒꣁ ꢱꢵꢡ꣄ꢡꣁ ꢤꢒ꣄ꢒꢶꢥꢶ,நொவதெகொ ஸாத்தொ த4க்கினி
ꢦꢵꢭꢥꣁ ꢒ꣄ꢬ꣄ꢥꢶ,பாலனொ கெர்னி
ꢦꢬꢶꢲꢵꢬ꣄,பரிஹார்
ꢦ꣄ꢬꢵꢫꢯ꣄ꢗꢶꢡ꣄ꢡꢸ ꢒꢾꢬꢱ꣄ꢡꢾ,ப்ராயஶ்சித்து கெரஸ்தே
ꢦꢬꢶꢲꢵꢱ꣄,பரிஹாஸ்
ꢨꢭꢲꢶꢥ꣄,ப3லஹீன்
ꢨꢭ꣄ꢯꢵꢭꢶ,ப3லஶாலி
ꢦꢮꢶꢡ꣄ꢬꢸ,பவித்ரு
ꢬꢦ꣄ꢡꣁ,ரப்தொ
ꢦꣁꢬꢵꢒ꣄ꢦꣁꢬꣁ,பொராக்பொரொ
ꢦ꣄ꢬꢡꢶꢯꣂꢤ꣄,ப்ரதிஶோத்4
ꢪꢾꢬ꣄ꢦꢸꢭ꣄,மெர்புல்
ꢙꣁꢭꢶꢛ꣄ꢗꢶꢥꢶ,ஜொலிஞ்சினி
ꢥꢸꢮꢶꢥꢶ,நுவினி
ꢪꢾꢗ꣄ꢗꢶꢥꢶ,மெச்சினி
ꢯ꣄ꢭꢵꢕꢥꣁ,ஶ்லாக4னொ
ꢩꢷꢒ,பீ4க்
ꢕꢾꢞꢶꢮꢵꢣ꣄,கெ4டி3வாத்3
ꢣꢸꢬꢵꢔ꣄ꢬꢲꣁ,து3ராக்3ரஹொ
ꢦꢶꢬꢡꢶꢧꣂꢭ,பிரதிபோ2ள்
ꢪꢵꢫꣁ,மாயொ
ꢦꢱ꣄ꢒꢜ꣄ ꢬꢴꢥꢶ,பஸ்கட் ர:னி
ꢩꢷꢡꢶ,பீ4தி
ꢔꢸꢨꢸꢔꢸꢦꢵꢱ꣄ꢡꢿ,கு3பு3கு3பாஸ்தே
ꢨꢸꢣ꣄ꢤꢶ,பு3த்3தி4
ꢆꢡ꣄ꢱꢵ,உத்ஸாஹ்
ꢔꢾꢠꢵꢡ꣄,கெ3ணாத்
ꢂꢪ꣄ꢨꢜ꣄,அம்ப3ட்
ꢒꢥ꣄ꢫꢵ,கன்யொ
ꢒꢷꢬ꣄ꢡꢶ,கீர்தி
ꢮꢾꢣꢸꢬ꣄ ꢮꢣꢶꢥꢶ,வெது3ர்வதி3னி
ꢩꢿꢡ,பே4த்
ꢪꢶꢢꢥ꣄,மித2ன்
ꢥꣁꢮꢦꢥ꣄,நொவபன்
ꢂꢱꢹꢫꣁ,அஸூயொ
ꢙꢮꢵꢨ꣄ꢣꢵꢬ꣄,ஜவாப்3தா3ர்
ꢱꢲꢥꢡꣁ,ஸஹனதொ
ꢔꢸꢠ꣄ꢞꣁ,கு3ண்டொ3
ꢔꢸꢠ꣄ꢞꢦꢥ꣄,கு3ண்ட3பன்
ꢪꢲꢶꢪꣁ,மஹிமொ
ꢪꢵꢲꢵꢡ꣄ꢪꣁ,மாஹாத்மொ
ꢪꢲꢵꢥ꣄,மஹான்
ꢪꣁꢪ꣄ꢦꢸ,ஸொம்பு
ꢱꣁꢥ꣄ꢡꢸ,ஸொந்து
ꢫꢸꢮꢡꢶ,யுவதி
ꢪꢴꢸꢞꢦꢥ꣄,மு:ட3பன்
ꢪꢴꢸꢞꣁ,மு:டொ3
ꢮꢱꢸꢥꣁ,வஸுனொ
ꢪꢾꢖ꣄ꢔꢶꢥꢶ,மெங்கி3னி
ꢪꣁꢬ꣄ꢔ꣄ꢫꢵꢡ꣄,மொர்க்3யாத்
ꢧꢸꢭꢱ꣄ꢡꢾ,பு2லஸ்தே
ꢮꢶꢱꢸꢬ꣄,விஸுர்
ꢪꣁꢥ꣄ꢥꢸ ꢒꢮ꣄ꢭꢶꢥꢶ,மொன்னு கவ்லினி
ꢪꣁꢥ꣄ꢥꢸ ꢯꢵꢥ꣄ꢡꢶ,மொன்னு ஶாந்தி
ꢡ꣄ꢬꢸꢦ꣄ꢡꢶ,த்ருப்தி
ꢦꢬꢶꢦꢹꢬ꣄ꢠꢸ,பரிபூர்ணு
ꢪꢥꣂꢩꢵꢮ꣄,மனோபா4வ்
ꢪꢬ꣄ꢗꢶꢥꢶ,மர்சினி
ꢏꢬꢶꢮꢬ꣄ꢡꢥꣁ,பரிவர்தனொ
ꢂꢮꢪꢵꢥ꣄,அவமான்
ꢪꢵꢥ꣄,மான்
ꢔꣃꢬꢮ꣄,கௌ3ரவ்
ꢔꢾꢡ꣄ꢡꢸ,கெ3த்து
ꢒꣁꢪ꣄ꢨꢳꢦꢥ꣄,கொம்ப்3ளபன்
ꢦꢬꢶꢦꢒ꣄ꢮꢡꣁ,பரிபக்வதொ
ꢫꢡ꣄ꢡꢥ꣄,யத்தன்
ꢦ꣄ꢬꢫꢡ꣄ꢡꢥ꣄,ப்ரயத்தன்
ꢥꢴꢥ꣄ꢲꢱꣁ,ந:ன்ஹஸொ
ꢪꢸꢒꢸꢭ꣄ꢲꢱꣁ,முகுல்ஹஸொ
ꢆꢥ꣄ꢥꢡꢶ,உன்னதி
ꢲꣁꢬꢮ꣄ꢥꢶ,ஹோரவ்னி
ꢂꢥ꣄ꢤꢮꢶꢯ꣄꣄ꢮꢵꢱ꣄,அந்த4விஶ்வாஸ்
ꢣꣁꢮ꣄ꢬꢦꢥ꣄,தொ3வ்ரபன்
ꢪꢹꢬ꣄ꢓꢦꢥ꣄,மூர்க2பன்
ꢪꢹꢬ꣄ꢓꢸ,மூர்கு2
ꢥꢶꢙꢮꢡ꣄ꢡꣁ,நிஜவத்தொ
ꢱꢡ꣄ꢫ ꢮꢵꢒ꣄,ஸத்ய வாக்
ꢪ꣄ꢬꢸꢣꢸꢦꢥ꣄,ம்ருது3பன்மெது3வுபன்
ꢪꢾꢣꢸꢮꢸꢦꢥ꣄,ம்ருது3பன்மெது3வுபன்
ꢪꢴꣁꢜ꣄ꢜꢦꢥ꣄,மொ:ட்டபன்
ꢪꢿꢜ꣄ꢦꢥ꣄,மேட்பன்ஶ்ரேஷ்ட2பன்
ꢯ꣄ꢬꢿꢰ꣄ꢝꢦꢥ꣄,மேட்பன்ஶ்ரேஷ்ட2பன்
ꢪꣂꢲ꣄,மோஹ்
ꢪꣂꢲ꣄,மோஸ்
ꢪꣃꢥ꣄,மௌன்
ꢂꢮꢵꢒ꣄,அவாக்
ꢫꢢꢵꢬ꣄ꢢꢮꢵꢣꢶ,யதா2ர்த2வாதி3
ꢫꣁꢗꢥꣁ,யோசனொ
ꢬꢸꢗꢶ,ருசி
ꢮꢛ꣄ꢗꢥꣁ,வஞ்சனொ
ꢮꢛ꣄ꢗꢥꣁ ꢒꢾꢬ꣄ꢥꢵꢬ꣄,வஞ்சனொ கெர்னார்
ꢮꢬ꣄ꢠꢥꣁ,வர்ணனொ
ꢲꢾꢡꣁ,ஹெதொ
ꢮꢞ꣄ꢙꢥꢶ,வட்3ஜனி
ꢔ꣄ꢬꢵꢲꢒꣁ,க்3ராஹகொ
ꢔ꣄ꢬꢵꢲꢶ,க்3ராஹி
ꢡꣂꢠꢸꢪ꣄ ꢤꣁꢮ꣄ꢳꣁ,தோணும் தொ4வ்ளொ
ꢥꢶꢯꢨ꣄ꢣꢸ,நிஸப்3து3
ꢒꢸꢬꢹꢦ꣄,குரூப்
ꢮꢶꢯ꣄꣄ꢮꢵꢱ꣄,விஶ்வாஸ்
ꢮꢯ꣄꣄ꢮꢵꢱꢶ,விஶ்வாஸி
ꢃꢯ꣄꣄꣄ꢗꢬ꣄ꢫꢹ,ஆஶ்சர்யு
ꢮꢶꢬꢲꢡꢵꢦ꣄,விரஹதாப்
ꢧꢵꢜ꣄,பா2ட்
ꢨꢶꢬꢸꢣꢸ,பி3ருது3
ꢏꢦ꣄ꢦꢫꢶꢥꢶ,ஒப்பயினி
ꢗꢡ꣄ꢬꢸ,ஶத்ரு
ꢦꢬꣂꢦꢒꢵꢬꢶ,பரோபகாரி
ꢲꣁꢞꢶꢥꢶ,ஹொடி3னி
ꢣꢸꢒꢵꢭ꣄,து3கால்
ꢣꢸꢒꢵꢳ꣄꣄,து3காள்
ꢡꢾꢬ꣄ꢒꢾ,தெர்கெ
ꢦ꣄ꢬꢙ꣄ꢛꣁ,ப்ரஜ்ஞொ
ꢨꢶꢱ꣄ꢱꢦꢥ꣄,பி3ஸ்ஸபன்
ꢨꢶꢱ꣄ꢱꣁ,பி3ஸ்ஸொ
ꢤꣀꢬ꣄ꢫꢸ,தை4ர்யொ
ꢤꣀꢬ꣄ꢫꢮꢵꢥ꣄,தை4ர்யவான்
ꢤꣀꢬ꣄ꢫ ꢱ꣄ꢡꢶꢬꢶ,தை4ர்யவதி
ꢨꣁꢞ꣄ꢠꢶ,பொட்3ணி
ꢙꢵꢭ꣄,ஜாள்
ꢲꢸꢥ꣄ꢥꢦꢥ꣄,ஹுன்னபன்)
ꢲꢸꢥ꣄ꢥꣁ,ஹுன்னபன்)
ꢔꢷꢔ꣄,ஜீக்3
ꢆꢔ꣄ꢬꢡꣁ,உக்3ரதொ
ꢣ꣄ꢮꢾꢯ꣄,த்3வேஷ்
ꢮꢿꢔ꣄,வேக்3
ꢯꣂꢒ꣄,ஶோக்
ꢒꢹꢡ꣄,கூத்
ꢓꢾꢳ꣄,கே2ள்
ꢩꢿꢣ꣄,பே4த்3
ꢮꣀꢬꢵꢔ꣄ꢫꢸ,வைராக்3யு
ꢂꢒ꣄ꢰꢬ꣄,அக்ஷர்
ꢂꢒ꣄ꢰꢵꢥ꣄ꢡꢬ꣄,அக்ஷாந்தர்
ꢮꢶꢯꢿꢰꢠꣁ ꢔꢸꢠꢶ,விஸேஷணொ
ꢡꢵꢭꢸ ꢱꢨ꣄ꢣꢸ,தாலுஸப்3து3
ꢲꢬꢶꢞꢶ ꢱꢨ꣄ꢣꢸ,ஹரிடி3ஸப்3து3
ꢬꢹꢦꢮꢬ꣄ꢠꢶ,ரூபவர்ணி
ꢬꢹꢦꢸ ꢥꢶꢬ꣄ꢪꢵꢥ꣄,ரூபு நிர்மான்
ꢩꢖ꣄ꢔꢶ ꢩꢵꢰꢥ꣄,ப4ங்கி3பா4ஷண்
ꢦꢬꣂꢰ ꢩꢵꢰꢠ꣄,பரோக்ஷபா4ஷண்
ꢂꢬ꣄ꢤ ꢨꢶꢥ꣄ꢣꢸ,அர்த4பி3ந்து3
ꢂꢬꢹꢦ ꢥꢵꢮ꣄,அரூப நாவ்
ꢥꢦꢸꢪ꣄ꢱꢒ ꢭꢶꢖ꣄ꢔꢸ,நபும்ஸக லிங்கு3
ꢂꢳ꣄ꢳꢶꢖ꣄ꢔꢸ,அள்ளிங்கு3
ꢯꢨ꣄ꢣ ꢂꢮ꣄ꢥꢶ,ஸப்3த3அவ்னி
ꢦꢸꢪ꣄ꢱꢒꢭꢶꢖ꣄,பும்ஸகலிங்கு3
ꢣꢭ꣄ꢭꢶꢖ꣄ꢔ꣄,த3ல்லிங்கு3
ꢃꢡ꣄ꢪꢷꢫꢮꢶꢩꢒ꣄ꢡꢶ,ஆத்மீய விப4க்தி
ꢱꣁꢮ꣄ꢮꢾ ꢮꢶꢩꢒ꣄ꢡ,ஸொவ்வெவிப4க்தி
ꢦꢸꢬꢸꢱ,புருஷ
ꢱꢡ꣄ꢮ ꢮꢶꢩꢒ꣄ꢡꢶ,ஸத்வ விப4க்தி
ꢪꢳ꣄ꢥꢶ ꢱꢨ꣄ꢣꢸ,மிள்னி ஸப்3து3
ꢙꣁꢞꢶ,ஜொடி3
ꢦ꣄ꢬꢒꢺꢡꢶ,ப்ரக்ருதி
ꢕꢵꢪ꣄ ꢮꢡ꣄ꢡꣁ ꢣꢿꢱꢶ ꢮꢡ꣄ꢡꣁ,கா3ம்வத்தொ
ꢡꣂꢣꢸ ꢗꢾꢬ꣄ꢥꢶ,தோது3 செர்னி
ꢣꢶꢮ꣄ꢥ ꢶꢱꢖ꣄ꢓ꣄꣄ꢫꣁ,தி3வ்னிஸங்க்2யொ
ꢣꢶꢮ ꢮꢶꢩꢒ꣄ꢡꢶ,தி3வவிப4க்தி
ꢣꢶꢮ꣄ꢥꢶ,தி3வ்னி
ꢮ꣄ꢫꢵꢒꢬꢠ ꢩꢵꢒꢥ꣄꣄,வ்யாகரண பா4கு3ன்
ꢮ꣄ꢫꢵ ꢒꢬꢠ ꢭꢶꢖꢔꢸ,வ்யாகரண லிங்கு3
ꢮ꣄ꢫꢵꢒꢬꢠ꣄,வ்யாகரண்
ꢮ꣄ꢫꢵꢒꢬꢠ ꢱꢪ꣄ꢦ꣄ꢬꢣꢵꢫ꣄,வ்யாகரண ஸம்ப்ரதா3ய்
ꢮ꣄ꢫꢵꢒꢬꢠ ꢱꢵꢱꢥꣁ,வ்யாகரண ஸாஸனொ
ꢙꢶꢫꢾ ꢒꢵꢭ꣄,ஜியெகால்
ꢔꢿ ꢒꢵꢭ꣄,கே3கால்
ꢆꢗ꣄ꢗꢵꢬꢠ꣄,உச்சாரண்
ꢚꢶꢬ꣄ꢒꢶꢥꢶ,ஜி2ர்கினி
ꢏꢣꢜ꣄,ஒத3ட்
ꢲꣂꢜ꣄,ஹோட்
ꢂꢡꢶꢱꢵꢫꣂꢡ꣄ꢡꢶ,அதிஸயோக்தி
