source,target
ꢱꢡ꣄ꢫ ꢮꢵꢒ꣄,satya vaak
ꢪ꣄ꢬꢸꢣꢸꢦꢥ꣄,mrudupan
ꢪꢾꢣꢸꢮꢸꢦꢥ꣄,me'duvupan
ꢪꢴꣁꢜ꣄ꢜꢦꢥ꣄,mho't't'apan
ꢪꢿꢜ꣄ꢦꢥ꣄,met'pan
ꢯ꣄ꢬꢿꢰ꣄ꢝꢦꢥ꣄,shresht'hapan
ꢪꣂꢲ꣄,moh
ꢪꣃꢥ꣄,maun
ꢂꢮꢵꢒ꣄,avaak
ꢫꢢꢵꢬ꣄ꢢꢮꢵꢣꢶ,yathaarthavaadi
ꢫꣁꢗꢥꣁ,yo'chano'
ꢬꢸꢗꢶ,ruchi
ꢮꢛ꣄ꢗꢥꣁ,vanchano'
ꢮꢛ꣄ꢗꢥꣁ ꢒꢾꢬ꣄ꢥꢵꢬ꣄,vanchano' ke'rnaar
ꢮꢬ꣄ꢠꢥꣁ,varnano'
ꢲꢾꢡꣁ,he'to'
ꢮꢞ꣄ꢙꢥꢶ,vad'jani
ꢔ꣄ꢬꢵꢲꢒꣁ,graahako'
ꢔ꣄ꢬꢵꢲꢶ,graahi
ꢡꣂꢠꢸꢪ꣄ ꢤꣁꢮ꣄ꢳꣁ,tonum dho'vl'o'
ꢥꢶꢯꢨ꣄ꢣꢸ,nishabdu
ꢒꢸꢬꢹꢦ꣄,kuroop
ꢮꢶꢯ꣄꣄ꢮꢵꢱ꣄,vishvaas
ꢮꢯ꣄꣄ꢮꢵꢱꢶ,vashvaasi
ꢃꢯ꣄꣄꣄ꢗꢬ꣄ꢫꢹ,aashcharyoo
ꢮꢶꢬꢲꢡꢵꢦ꣄,virahataap
ꢧꢵꢜ꣄,phaat'
ꢨꢶꢬꢸꢣꢸ,birudu
ꢏꢦ꣄ꢦꢫꢶꢥꢶ,o'ppayini
ꢗꢡ꣄ꢬꢸ,chatru
ꢦꢬꣂꢦꢒꢵꢬꢶ,paropakaari
ꢲꣁꢞꢶꢥꢶ,ho'd'ini
ꢣꢸꢒꢵꢭ꣄,dukaal
ꢣꢸꢒꢵꢳ꣄꣄,dukaal'
ꢡꢾꢬ꣄ꢒꢾ,te'rke'
ꢦ꣄ꢬꢙ꣄ꢛꣁ,prajnyo'
ꢨꢶꢱ꣄ꢱꢦꢥ꣄,bissapan
ꢨꢶꢱ꣄ꢱꣁ,bisso'
ꢤꣀꢬ꣄ꢫꢸ,dhairyu
ꢤꣀꢬ꣄ꢫꢮꢵꢥ꣄,dhairyavaan
ꢤꣀꢬ꣄ꢫ ꢱ꣄ꢡꢶꢬꢶ,dhairya stiri
ꢨꣁꢞ꣄ꢠꢶ,bo'd'ni
ꢙꢵꢭ꣄,jaal
ꢲꢸꢥ꣄ꢥꢦꢥ꣄,hunnapan
ꢔꢷꢔ꣄,geeg
ꢆꢔ꣄ꢬꢡꣁ,ugrato'
ꢣ꣄ꢮꢾꢯ꣄,dve'sh
ꢮꢿꢔ꣄,veg
ꢯꣂꢒ꣄,shok
ꢒꢹꢡ꣄,koot
ꢓꢾꢳ꣄,khe'l'
ꢩꢿꢣ꣄,bhed
ꢮꣀꢬꢵꢔ꣄ꢫꢸ,vairaagyu
ꢂꢒ꣄ꢰꢬ꣄,akshar
ꢂꢒ꣄ꢰꢵꢥ꣄ꢡꢬ꣄,akshaantar
ꢮꢶꢯꢿꢰꢠꣁ ꢔꢸꢠꢶ,visheshano' guni
ꢡꢵꢭꢸ ꢱꢨ꣄ꢣꢸ,taalu sabdu
ꢲꢬꢶꢞꢶ ꢱꢨ꣄ꢣꢸ,harid'i sabdu
ꢬꢹꢦꢮꢬ꣄ꢠꢶ,roopavarni
ꢬꢹꢦꢸ ꢥꢶꢬ꣄ꢪꢵꢥ꣄,roopu nirmaan
ꢩꢖ꣄ꢔꢶ ꢩꢵꢰꢥ꣄,bhangi bhaashan
ꢦꢬꣂꢰ ꢩꢵꢰꢠ꣄,parosha bhaashan
ꢂꢬ꣄ꢤ ꢨꢶꢥ꣄ꢣꢸ,ardha bindu
ꢂꢬꢹꢦ ꢥꢵꢮ꣄,aroopa naav
ꢥꢦꢸꢪ꣄ꢱꢒ ꢭꢶꢖ꣄ꢔꢸ,napumsaka lingu
ꢂꢳ꣄ꢳꢶꢖ꣄ꢔꢸ,al'l'ingu
ꢯꢨ꣄ꢣ ꢂꢮ꣄ꢥꢶ,shabda avni
ꢦꢸꢪ꣄ꢱꢒꢭꢶꢖ꣄,pumsakaling
ꢣꢭ꣄ꢭꢶꢖ꣄ꢔ꣄,dalling
ꢃꢡ꣄ꢪꢷꢫꢮꢶꢩꢒ꣄ꢡꢶ,aatmeeyavibhakti
ꢱꣁꢮ꣄ꢮꢾ ꢮꢶꢩꢒ꣄ꢡ,so'vve' vibhakta
ꢦꢸꢬꢸꢱ,purusa
ꢱꢡ꣄ꢮ ꢮꢶꢩꢒ꣄ꢡꢶ,satva vibhakti
ꢪꢳ꣄ꢥꢶ ꢱꢨ꣄ꢣꢸ,mal'ni sabdu
ꢙꣁꢞꢶ,jo'd'i
ꢕꢵꢪ꣄ ꢮꢡ꣄ꢡꣁ ꢣꢿꢱꢶ ꢮꢡ꣄ꢡꣁ,ghaam vatto' desi vatto'
ꢡꣂꢣꢸ ꢗꢾꢬ꣄ꢥꢶ,todu che'rni
ꢣꢶꢮ꣄ꢥ ꢶꢱꢖ꣄ꢓ꣄꣄ꢫꣁ,divna isankhyo'
ꢣꢶꢮ ꢮꢶꢩꢒ꣄ꢡꢶ,diva vibhakti
ꢣꢶꢮ꣄ꢥꢶ,divni
ꢮ꣄ꢫꢵꢒꢬꢠ ꢩꢵꢒꢥ꣄꣄,vyaakarana bhaakan
ꢮ꣄ꢫꢵ ꢒꢬꢠ ꢭꢶꢖꢔꢸ,vyaa karana lingagu
ꢮ꣄ꢫꢵꢒꢬꢠ꣄,vyaakaran
ꢮ꣄ꢫꢵꢒꢬꢠ ꢱꢪ꣄ꢦ꣄ꢬꢣꢵꢫ꣄,vyaakarana sampradaay
ꢮ꣄ꢫꢵꢒꢬꢠ ꢱꢵꢱꢥꣁ,vyaakarana saasano'
ꢙꢶꢫꢾ ꢒꢵꢭ꣄,jiye' kaal
ꢔꢿ ꢒꢵꢭ꣄,ge kaal
ꢆꢗ꣄ꢗꢵꢬꢠ꣄,uchchaaran
ꢚꢶꢬ꣄ꢒꢶꢥꢶ,jhirkini
ꢏꢣꢜ꣄,o'dat'
ꢲꣂꢜ꣄,hot'
ꢂꢡꢶꢱꢵꢫꣂꢡ꣄ꢡꢶ,atisaayotti
ꢂꢡꢶꢮꢬ꣄ꢠꢥꣁ,ativarnano'
ꢦꢹꢙ꣄ꢫ ꢦꢲꢸ ꢮꢗꢥ꣄,poojya pahu vachan
ꢪꢿꢜꢸ ꢨꢲꢸ ꢮꢗꢥ꣄,met'u bahu vachan
ꢱ꣄ꢮꢬꢵꢒ꣄ꢰꢬ꣄ ꢂꢙꢸꢥꢒ꣄ꢰꢬ꣄,svaraakshar ajunakshar
ꢱꢙꢷꢮꢶ,sajeevi
ꢮꢶꢩꢒ꣄ꢡꢶ ꢗꢶꢥ꣄ꢲꢸꢥ꣄ ꢮꢶꢩꢡꢒ꣄ꢡꢶ ꢮꢬ꣄ꢠꢒꢸꢥ꣄,vibhakti chinhun vibhatakti varnakun
ꢩꢵꢱ꣄ꢫꣁ,bhaasyo'
ꢆꢦꢪꣁ,upamo'
ꢂꢥ꣄ꢡ ꢥꢶꢬ꣄ꢪꢵꢥ꣄,anta nirmaan
ꢪꢴꢣ꣄ꢣꢶ ꢢꣁꢮ꣄ꢥꢶ,mhaddi tho'vni
ꢇꢲꢪ꣄,ooham
ꢱꢖ꣄ꢓ꣄ꢫꣁ,sankhyo'
ꢂꢮꢥ꣄ꢒꢵꢭ꣄,avankaal
ꢮ꣄ꢫꢡꢶꢬꢿꢒ ꢱꢨ꣄ꢣꢸ,vyatireka sabdu
ꢮ꣄ꢫꢡꢶꢬꢿꢒ꣄,vyatirek
ꢂꢰꢬ꣄,ashar
ꢭꢶꢦꢶ,lipi
ꢒꢬ꣄ꢡꣁ,karto'
ꢃꢙ꣄ꢛꢵ,aajnyaa
ꢗꢾꢬꢶꢨꢥ꣄ꢤꢶ,che'ribandhi
ꢌꢒꢮꢗꢥ꣄,e'kavachan
ꢱ꣄ꢮꢬꣁ,svaro'
ꢤ꣄ꢮꢥꢶ,dhvani
ꢆꢗ꣄ꢗꢵꢜꢥꢪ꣄,uchchaat'anam
ꢬꢷꢠꢸ ꢮꢡ꣄ꢡꣁ,reenu vatto'
ꢩꢬꢳ ꢮꢡ꣄ꢡꣁ,bharal'a vatto'
ꢓꢳ꣄ꢳꢥ꣄ ꢮꢡ꣄ꢡꣁ,khal'l'an vatto'
ꢒꢭꢸ,kalu
ꢱ꣄ꢮꢭ꣄ꢦ ꢮꢶꢬꢵꢪ,svalpa viraama
ꢥꢴꢥ꣄ ꢕꢾꢞꢶ,nhan ghe'd'i
ꢔꢸꢬꢶ,guri
ꢡꢵꢳꢸ,taal'u
ꢭꢫꣁ,layo'
ꢱꢪ꣄ꢱꢬ꣄ꢔꢸ,samsargu
ꢱꢹꢡ꣄ꢬꢸ,sootru
ꢩꢵꢮ ꢩꢵꢰꣁ,bhaava bhaasho'
ꢯꢨ꣄ꢣꢸ,shabdu
ꢯꢨ꣄ꢣ ꢮ꣄ꢫꢵꢒꢬꢠꣁ,shabda vyaakarano'
ꢧꣀꢭ꣄ ꢦꢸꢬꢸꢱꢸ,phail purusu
ꢂꢒꢬ꣄ꢪꢒ ꢒ꣄ꢬꢶꢫꣁ,akarmaka kriyo'
ꢱꢒꢬ꣄ꢪꢒ ꢒ꣄ꢬꢶꢫꣁ,sakarmaka kriyo'
ꢱꢵꢤꢵꢬꢠ ꢮꢵꢒ꣄ꢫꣁ,saadhaarana vaakyo'
ꢩꢵꢰꢠ ꢮꢡ꣄ꢡꣁ,bhaashana vatto'
ꢔꢸꢪ꣄ꢦꢸꢥꢵꢮ꣄,gumpunaav
ꢪꢥ꣄ꢡꢸ ꢮꢡ꣄ꢡꣁ,mantu vatto'
ꢆꢦ ꢒ꣄ꢬꢶꢫꣁ,upa kriyo'
ꢮꢾꢒ꣄ꢒꢶꢥꢶ,ve'kkini
ꢱꢪ꣄ꢫꢸꢒ꣄ꢡꢸ,samyuktu
ꢆꢒ꣄ꢡꢶ ꢮꢵꢒ꣄ꢫꢪ꣄,ukti vaakyam
ꢥꢶꢬꢥ꣄ꢡꢬ ꢒꢵꢭ꣄,nirantara kaal
ꢮꢵꢒ꣄ꢫ ꢦ꣄ꢬꢒꢬꢠꣁ,vaakya prakarano'
ꢒꢬ꣄ꢪꢸ ꢥꢵꢮ꣄,karmu naav
ꢬꢷꢡꢶ,reeti
ꢗꢬ꣄ꢮ ꢮꢶꢩꢒ꣄ꢡꢶ,charva vibhakti
ꢗꢭ꣄ꢡ ꢒꢵꢭ꣄,chalta kaal
ꢮꢶꢬꢵꢪꢸ ꢗꢶꢥ꣄ꢲꢸ,viraamu chinhu
ꢭꢵꢪ꣄ꢱ꣄ꢮꢬꣁ,laamsvaro'
ꢂꢒ꣄ꢰꢬꢵꢥ꣄,aksharaan
ꢦ꣄ꢬꢡꢶꢩꢵꢱꢥ꣄,pratibhaasan
ꢤꢹꢬ꣄ ꢦꢸꢬꢸꢱꢸ,dhoor purusu
ꢮꢵꢒ꣄ꢮꢶꢲꢵꢬ꣄,vaakvihaar
ꢒ꣄ꢬꢶꢫꢵꢦꢣ꣄,kriyaapad
ꢨꢲꢹ ꢮꢗꢥ꣄,bahoo vachan
ꢭꢶꢖ꣄ꢔꢸ,lingu
ꢦꢹꢬ꣄ꢠ ꢮꢶꢬꢵꢪ꣄,poorna viraam
ꢲꣁꢭ꣄ꢭꢵ ꢥꢶꢬ꣄ꢪꢵꢥ꣄,ho'llaa nirmaan
ꢱ꣄ꢡ꣄ꢬꢷ ꢭꢶꢖ꣄ꢔꢸ,stree lingu
ꢱꢬ꣄ꢮ ꢥꢵꢮ꣄,sarva naav
ꢦ꣄ꢬꢡꢶ ꢥꢵꢮ꣄,prati naav
ꢮꢶꢯꢿꢰꢠ꣄,visheshan
ꢱꢵꢤꢵꢬꢠꢭꢶꢖ꣄ꢔꢸ,saadhaaranalingu
ꢱꢵꢤꢵꢬꢠ ꢱꢨ꣄ꢣꢸ,saadhaarana sabdu
ꢂꢬ꣄ꢢꢸ,arthu
ꢮꢒ꣄ꢬꣂꢒ꣄ꢡꢶ,vakrokti
ꢱꢪ꣄ꢡꢿꢲꢵꢬ꣄ꢢꢸ,samtehaarthu
ꢱꢪ꣄ꢦꢶꢬꢣꢵꢫꢸ,sampiradaayu
ꢮ꣄ꢫꢒ꣄ꢡ ꢮꢡ꣄ꢡꣁ,vyakta vatto'
ꢮ꣄ꢫꢒ꣄ꢡ ꢱ꣄ꢮꢬꣁ,vyakta svaro'
ꢂꢬ꣄ꢤ ꢨꢶꢥ꣄ꢤꢸ,ardha bindhu
ꢪꢸꢱꢸꢥꢵ ꢒ꣄ꢬꢶꢫꣁ,musunaa kriyo'
ꢦꢣꢪ꣄,padam
ꢂꢣꢶꢒꢬꢠꢪ꣄,adikaranam
ꢥꢶꢱ꣄ꢱꢥ꣄ꢣꢾꢲ ꢒ꣄ꢬꢶꢫꣁ,nissande'ha kriyo'
ꢦꢹꢬ꣄ꢠ ꢒ꣄ꢬꢶꢫꣁ,poorna kriyo'
ꢮꢾꢣꢸꢬ꣄ꢦꢸꢬꢸꢱꢸ,ve'durpurusu
ꢣꢶꢮꢦꢸꢬꢸꢰꢸ,divapurushu
ꢂꢔ꣄ꢬ ꢨꢥ꣄ꢡꢸ,agra bantu
ꢥꢵꢒꢸ ꢱꢾꢣ꣄ꢣꢸ,naaku se'ddu
ꢲꢒꢵꢬ ꢯꢨ꣄ꢣꢸ,hakaara shabdu
ꢱ꣄ꢮꢵꢱꢪ꣄,svaasam
ꢪꢲꢵ ꢦ꣄ꢬꢵꢠꢪ꣄,mahaa praanam
ꢲꢭꢸꢥ꣄,halun
ꢲꢾꢞꢶ ꢱꢖ꣄ꢒꢶꢥꢶ,he'd'i sankini
ꢘꢥ꣄ꢡꢱ꣄,chhantas
ꢮꢵꢒ꣄ꢫ ꢩꢵꢔ꣄,vaakya bhaag
ꢮꢶꢤꢶ,vidhi
ꢦ꣄ꢬꢱ꣄ꢠꣁ,prasno'
ꢦ꣄ꢬꢱ꣄ꢠ ꢔꢸꢬꢶ,prasna guri
ꢒ꣄ꢬꢶꢫꢵꢦꢣꢸ,kriyaapadu
ꢒ꣄ꢬꢶꢫꢵꢮꢶꢱꢾꢰꢠ꣄,kriyaavise'shan
ꢂꢮ꣄ꢫꢫꣁ,avyayo'
ꢮꢶꢩꢒ꣄ꢡꢶ,vibhakti
ꢨꣁꢭꢵꢤꢶꢞꣁ,bo'laadhid'o'
ꢂꢜꣀ,at'ai
ꢦꢸꢬꢶ,puri
ꢂꢦ꣄ꢦꢸꢞꢵꢭ꣄,appud'aal
ꢂꢜ꣄ꢒꢸꢭ꣄,at'kul
ꢒꢫ꣄ꢫꢵꢥ꣄ ꢡꢾꢳ꣄ꢥꢶ,kayyaan te'l'ni
ꢂꢲꢵꢬ꣄,ahaar
ꢂꢦ꣄ꢦꢪ꣄,appam
ꢩꢭꢵꢬ꣄,bhalaar
ꢮꢶꢳ꣄꣄ꢜꢶꢫꣁ,vil't'iyo'
ꢆꢒ꣄ꢒꢸꢜꢸꢪ꣄,ukkut'um
ꢄꢜꢶꢫꢵꢦ꣄ꢦꢪ꣄,it'iyaappam
ꢕꢜꢮ꣄ꢥꢭ꣄,ghat'avnal
ꢱꢮ꣄ꢥꢭ꣄,savnal
ꢗꣀꢥꣁ,chaino'
ꢨꣁꢱꢸꢭꣁ,bo'sulo'
ꢪꢵꢪ꣄ꢱꢸ,maamsu
ꢓꣁꢮ꣄ꢱ꣄,kho'vs
ꢓꢥꢶ,khani
ꢓꢮ꣄ꢥꢪ꣄,khavnam
ꢆꢦ꣄ꢪꢵꢮ꣄,upmaav
ꢒꢗ꣄ꢗꢪ꣄ꢩꢵ ꢂꢪ꣄ꢨꢜ꣄,kachchambhaa ambat'
ꢨꢶꢙ꣄ꢙꢜ꣄,bijjat'
ꢭꣁꢰ꣄ꢜꣁ,lo'sht'o'
ꢡꢷꢭꢸ ꢆꢠ꣄ꢜꣁ,teelu unt'o'
ꢒꢾꢥ꣄ꢥꢶꢦꢾꢱ꣄,ke'nnipe's
ꢔꣁꢨ꣄ꢨꢸꢬꢾꢱ꣄ꢱꢸ,go'bbure'ssu
ꢒꣁꢞ꣄ꢞꢶ,ko'd'd'i
ꢒꢾꢳ꣄ꢳꢸ,ke'l'l'u
ꢱꢸꢔꢸꢞ꣄,sugud'
ꢗꣀꢭꢡ꣄ꢡꢾ,chailatte'
ꢗꢥꣁ,chano'
ꢨꢾꢠ꣄ꢞꢸꢗꢥꣁ,be'nd'uchano'
ꢒꢸꢞꢶꢗꢥꣁ,kud'ichano'
ꢣꢸꢒ꣄ꢒꢬꢸꢗꢥꣁ,dukkaruchano'
ꢒꣁꢬꢸꢗꣀꢥꣁ,ko'ruchaino'
ꢂꢪ꣄ꢜꢶ,amt'i
ꢔꣁꢙ꣄ꢙꢸ,go'jju
ꢒꢸꢜ꣄ꢒꢶꢬꢶ,kut'kiri
ꢂꢪ꣄ꢨꢶꢭ꣄,ambil
ꢒꢿꢱꢬꢶ,kesari
ꢒꢥ꣄ꢣꢸꢭꣁ,kandulo'
ꢪꢥ꣄ꢣꣁ,mando'
ꢗꢜ꣄ꢥꢶ,chat'ni
ꢡꢒ꣄ꢒꢵꢳꢶ ꢗꢜ꣄ꢥꢶ,takkaal'i chat'ni
ꢥꢬꢳ꣄꣄ ꢗꢜ꣄ꢥꢶ,naral' chat'ni
ꢦꢸꢡꢶꢥꢵ ꢗꢜ꣄ꢥꢶ,putinaa chat'ni
ꢪꢭ꣄ꢭꢶ ꢗꢜ꣄ꢥꢶ,malli chat'ni
ꢱꢸꢒ꣄ꢒꢜ꣄,sukkat'
ꢗꢦ꣄ꢦꢵꢡ꣄ꢡꢶ,chappaatti
ꢩꢵꢡ꣄,bhaat
ꢂꢥ꣄ꢥꢸ,annu
ꢱꢪ꣄ꢨꢵꢬ꣄,sambaar
ꢱꢾꢬꣁ,se'ro'
ꢬꢾꢱ꣄ꢱꢸ,re'ssu
ꢥꢴꢥ꣄ꢓꢥꢶ,nhankhani
ꢱꢸꢒꢸꢠ꣄ꢜꣁ,sukunt'o'
ꢭꢶꢪ꣄ꢨꢸ ꢩꢵꢡ꣄,limbu bhaat
ꢗꢾꢡ꣄ꢡꢶ ꢩꢵꢡ꣄,che'tti bhaat
ꢦꣁꢥ꣄ꢥꢶꢥ꣄ ꢗꣁꢥ꣄ꢥꣁ ꢩꢵꢡ꣄,po'nnin cho'nno' bhaat
ꢭꢶꢪ꣄ꢦꢸꢩꢵꢡ꣄,limpubhaat
ꢤꢶꢟꣁ,dhid'ho'
ꢚꣁꢳ꣄ꢳꢵ ꢩꢵꢡ꣄,jho'l'l'aa bhaat
ꢤꢾꢄ~,dhe'i~
ꢗꣁꢬꣁ,cho'ro'
ꢭꣁꢱ꣄ꢜꣁ,lo'st'o'
ꢡꢷ꣄ꢳ꣄ ꢭꣁꢰ꣄ꢜꣁ,teel' lo'sht'o'
ꢡꢷꢳ ꣄꣄ꢣꢵꢳ꣄,teel'a daal'
ꢒꢸꢳꢶꢶꢡ꣄ ꢣꢵꢳ꣄,kul'iit daal'
ꢥꢬꢳ꣄꣄ ꢣꢵꢳ꣄,naral' daal'
ꢨꢾꢳꢵꢣꢵꢳ꣄,be'l'aadaal'
ꢦꢸꢡꢶꢥꢵ ꢣꢵꢳ꣄,putinaa daal'
ꢥꢬꢳ꣄꣄ ꢣꢹꢡ꣄,naral' doot
ꢡꢿꢥꢾ,tene'
ꢡꢾꢥ꣄ꢡꢸꢭꣁ,te'ntulo'
ꢤꢶꢞꣁ,dhid'o'
ꢡꢹꢦ꣄,toop
ꢲꣁꢭ꣄ꢭꢵ ꢓꢥꢶ,ho'llaa khani
ꢦꢒ꣄ꢒꣂꢜꣁ,pakkot'o'
ꢦꣁꢳ꣄ꢳꢵ ꢬꢾꢱ꣄ꢱꢸ,po'l'l'aa re'ssu
ꢱꢶꢳ꣄ꢳ ꢩꢵꢡ꣄,sil'l'a bhaat
ꢒꣁꢞꢸꢒ꣄,ko'd'uk
ꢦꢵꢮ꣄,paav
ꢦꢱꢪ꣄,pasam
ꢣꢹꢡ꣄,doot
ꢣꢹꢡ꣄ꢩꢿꢞꢵ ꢦꢵꢭ꣄ꢒꣁꢮꢵ,dootbhed'aa paalko'vaa
ꢱꢵꢫ꣄,saay
ꢦꢶꢜ꣄ꢜꢸ,pit't'u
ꢨꣁꢱꢸꢭꢵ ꢩꢵꢡ꣄,bo'sulaa bhaat
ꢱꢷꢱꢸ ꢂꢮ꣄ꢠ꣄ꢞꢶ,seesu avnd'i
ꢣꢄ~ ꢬꢫ꣄ꢡꣁ,da_i~ rayto'
ꢂꢪ꣄ꢦꢜ꣄ ꢩꢵꢡ꣄,ampat' bhaat
ꢦꢹꢥ꣄ꢡꢶ,poonti
ꢦꣁꢖ꣄ꢒꢭ꣄,po'nkal
ꢔꢸꢳ꣄ꢳꢾ ꢦꣁꢖ꣄ꢔ꣄ꢭ꣄,gul'l'e' po'ngl
ꢪꢸꢣ꣄ꢣꢵ ꢦꣁꢖ꣄ꢔ꣄ꢭ꣄,muddaa po'ngl
ꢒꢾꢬꢭ꣄,ke'ral
ꢔꢸꢳ꣄ꢳꢾ ꢦꢾꢬꢵꢭ꣄,gul'l'e' pe'raal
ꢒꢫ꣄ꢭꣁ ꢒꢾꢱꢸꢬ꣄,kaylo' ke'sur
ꢦꣁꢳ꣄꣄ꢜꢶꢥꢶ,po'l't'ini
ꢦꣁꢳ꣄꣄ꢜꢾ ꢗꢥꣁ,po'l't'e' chano'
ꢦꣂꢠ꣄ꢜꢵ,pont'aa
ꢨꣂꢳꢶ,bol'i
ꢪꢬ꣄ꢒꢫ꣄ꢭꢵ ꢨꢸꢬ꣄ꢒꣁ,markaylaa burko'
ꢪꢴꢳꢶ ꢂꢪ꣄ꢜꢶ,mhal'i amt'i
ꢂꢠ꣄ꢜꢵ ꢂꢪ꣄ꢜꢶ,ant'aa amt'i
ꢂꢠ꣄ꢞꢵ ꢤꢶꢞꣁ,and'aa dhid'o'
ꢂꢗ꣄ꢗꢸ ꢡꢾꢥ꣄ꢡꢸꢭꣁ,achchu te'ntulo'
ꢲꢵꢡꢸ ꢡꢾꢥ꣄ꢡꢸꢭꣁ,haatu te'ntulo'
ꢂꢥꢸꢙ꣄ꢛꣁ,anujnyo'
ꢂꢥꢸꢪꢡꢶꢦ꣄ꢡ꣄ꢬꢸ,anumatiptru
ꢤꢪꢞ꣄ꢠꢵꢬ꣄,dhamad'naar
ꢣꣁꢮ꣄ꢜꢸꢥꢵꢬ꣄,do'vt'unaar
ꢏꢠ꣄ꢜ꣄ꢫ ꢦꣁꢔꢸꢮꢵꢜ꣄,o'nt'ya po'guvaat'
ꢔꢵꢫ꣄ ꢨꣁꢠ꣄ꢞꢶ,gaay bo'nd'i
ꢥꣃꢒꣁ,nauko'
ꢕꣁꢣꢵ ꢨꣁꢠ꣄ꢞꢶ,gho'daa bo'nd'i
ꢩꢵꢬ꣄ ꢡꢸꢒꢒꢸ꣄ꢥꢵꢬ꣄,bhaar tukakunaar
ꢩꣁꢠ꣄ꢠꢪ꣄,bho'nnam
ꢱꢪꢵꢥ꣄,samaan
ꢬꢾꢱ꣄ꢡꣁ,re'sto'
ꢫꢵꢡ꣄ꢬꢵ ꢗꢷꢜ꣄,yaatraa cheet'
ꢩꢵꢬ꣄ ꢨꣁꢠ꣄ꢞꢶ,bhaar bo'nd'i
ꢪꢵꢒ꣄ꢬꢸꢪ꣄,maakrum
ꢣꢠ꣄ꢞꢮꢵꢭꢪ꣄,dand'avaalam
ꢗꢭ꣄ꢥꢶ ꢪꢶꢜ꣄ꢜꣁ,chalni mit't'o'
ꢥꣃꢒꣁ ꢲꢶꢨ꣄ꢨꢥ꣄ꢬꢾꢪ꣄,nauko' hibbanre'm
ꢡꣁꢬꢠ꣄ ꢔꢸꢰ꣄ꢜꢶ,to'ran gusht'i
ꢦꢥ꣄ꢗꢭꢶ,panchali
ꢦꢥ꣄ꢗꢭ꣄,panchal
ꢭꢵꢜ꣄ꢒꢶꢜ꣄ꢒꢶ,laat'kit'ki
ꢗꢭꢞ꣄ꢥꢵꢬ꣄,chalad'naar
ꢨꢸꢜꢥ꣄ ꢥꣃ,but'an nau
ꢥꢶꢡ꣄ꢡ ꢮꢵꢜ꣄,nitta vaat'
ꢥꢵꢮ꣄,naav
ꢫꢵꢡ꣄ꢬꣁ,yaatro'
ꢫꢵꢡ꣄ꢬꢶꢒꢸꢥ꣄,yaatrikun
ꢫꢵꢡ꣄ꢬꢶꢥ꣄,yaatrin
ꢬꣀꢫꢶꢭ꣄ ꢨꣁꢠ꣄ꢜꢶ,raiyil bo'nt'i
ꢬꣀꢫꢶꢭ꣄ ꢨꣁꢠ꣄ꢞꢶ,raiyil bo'nd'i
ꢲꢶꢦ꣄ꢦꢥ꣄꣄ ꢢꢵꢪ꣄,hippan thaam
ꢨꢱ꣄,bas
ꢨꢱ꣄ ꢱ꣄ꢢꢭ꣄,bas sthal
ꢂꢮ꣄ꢥꢶ ꢙꢥꢶ,avni jani
ꢔꣁꢬꢸꢨꣁꢠ꣄ꢜꢶ,go'rubo'nt'i
ꢦꢛBꢗꢸꢭꢵ ꢨꣁꢠ꣄ꢜꢶ,panyaBchulaa bo'nt'i
ꢮꢶꢣ꣄ꢫꢸꢡ꣄ꢡꣁꢬꢠ꣄ ꢔꢸꢰ꣄ꢜꢶ,vidyutto'ran gusht'i
ꢫꢵꢡ꣄ꢬꢵ,yaatraa
ꢨꣁꢠ꣄ꢜꢶ,bo'nt'i
ꢨꣁꢠ꣄ꢞꢶ,bo'nd'i
ꢂꢒꢵꢰ꣄ ꢔꢸꢰ꣄ꢜꢶ,akaash gusht'i
ꢂꢒꢵꢱꢸ ꢫꢵꢥ꣄,akaasu yaan
ꢕꢹꢜꢸ ꢨꣁꢠ꣄ꢜꢶ,ghoot'u bo'nt'i
ꢂꢒꢵꢰ꣄ꢔꢸꢰ꣄꣎ꢜꢶ ꢬꢿꢪ꣄,akaashgush.t'i rem
ꢂꢒꢵꢰ꣄ꢔꢸꢰ꣄ꢜꢶ ꢱꢵꢬꢡꢶ,akaashgusht'i saarati
ꢮꢿꢒꢸ ꢔꢸꢰ꣄ꢜꢶ,veku gusht'i
ꢨꢾꢫ꣄,be'y
ꢣꢣꣁ,dado'
ꢩꢮꢶ,bhavi
ꢩꢮꣁ,bhavo'
ꢧꢸꢄ~,phui~
ꢨꣂ,bo
ꢨꢵꢦ꣄,baap
ꢂꢪ꣄ꢨꣁ,ambo'
ꢂꢙ꣄ꢙꢶ,ajji
ꢂꢙ꣄ꢙꢶ ꢂꢪ꣄ꢨꣁ,ajji ambo'
ꢒꢵꢪ꣄ ꢒꢾꢬ꣄ꢡ꣄ꢡꢶꢥ꣄,kaam ke'rttin
ꢱꢾꢥ꣄ꢡꣁꢙꢶꢥ꣄,se'nto'jin
ꢨꣀꢨꢾꢫ꣄ꢥꢾꢥ꣄,baibe'yne'n
ꢨꢥ꣄ꢤꢸꢙꢾꢥꢵꢥ꣄,bandhuje'naan
ꢐꢱ꣄ꢡꢸꢥ꣄,ostun
ꢨꢥ꣄ꢣꢸꢦꢥ꣄,bandupan
