ꢲꢸꢖ꣄ꢔꢵꢞ꣄,dupe
ꢲꢸꢖ꣄ꢔꢞ꣄ꢠꢶ,duping
ꢌꢞ꣄ꢗꢜ꣄ꢠꢶ,duping
ꢲꢸꢖ꣄ꢒꢜꢡ꣄ꢡꢾ,duping
ꢲꢸꢖ꣄ꢔꢞ꣄,disappointment
ꢌꢜ꣄ꢗꢞ꣄ꢠꢶ,cheating
ꢡꢫꢵꢬ꣄,arrangement
ꢱꢾꢥ꣄ꢣꢿꢮ꣄,doubt
ꢏꢜ꣄ꢒꢪ꣄,narrowness
ꢪꢾꢬ꣄ꢗꢥ꣄,foppishness
ꢪꢾꢬ꣄ꢗꢸꢭꢥ꣄ ꢥꢵꢬꢶ,foppish girl
ꢫꣁꢒ꣄ꢡꣁ,unity
ꢮꢶꢰ꣄ꢬꢵꢥ꣄ꢡꢶ,"rest, retirement"
ꢥꢶꢮꢺꢡꢶ,"rest, retirement"
ꢥꢶꢮꢺꢡꢶ ꢮꢾꢡꢥꣁ,pension
ꢱꢪꢬꢹꢦ꣄,uniformity
ꢱꢾꢬ꣄ꢒ ꢬꢴꢱ꣄ꢡꢾ,perfection
ꢱꢾꢬ꣄ꢒ ꢬꢴꢠꢶ,perfection
ꢒꣁꢜꢸꢒ꣄,bitter taste
ꢭꣂꢩꢸ,"miserliness, stinginess"
ꢭꣁꢩꢶ,miser
ꢂꢥꢸꢱꢵꢱꢥꣁ,discipline
ꢒꢬ꣄ꢡꢮ꣄,indebtedness
ꢒꢬ꣄ꢡ꣄ꢡꢮ꣄ꢫꢪ꣄,indebtedness
ꢓꢾꢞꢶꢥ꣄,hard
ꢒꢞꢹꢱ꣄,"harshness, hardness"
ꢒꢠ꣄ꢞꢶꢦ꣄,Strictness /chide
ꢒꢝꣂꢬ꣄,Strictness /chide
ꢔꢮ꣄ꢬꢮ꣄,"decency, dignity"
ꢃꢱꢵꢣꢩꢹꢡꢶ,hypocrite
ꢒꣁꢦꢜꢾ,cheater
ꢒꢪꢨꢷꢬ꣄,majestic bearing
ꢒꢺꢦꣁ,"grace, mercy"
ꢃꢒꢬ꣄ꢰꢠꣁ,attraction
ꢤ꣄ꢫꢵꢥ꣄,"attention, care"
ꢔꢪ꣄ꢗꢶꢥꢶ,"attention, care"
ꢂꢮꢤꢵꢥ꣄,"attention, care"
ꢗꣁꢞ꣄ꢞꢦꢥ꣄,falsehood
ꢗꣁꢞ꣄ꢞꢦꢥ꣄,theft
ꢗꣂꢬ꣄,theft
ꢗꣁꢞ꣄ꢞꣁ,thief
ꢗꣂꢬ꣄,thief
ꢗꣁꢞ꣄ꢞꢶ,thief
ꢒꢭ꣄ꢪꢱꣁ,stain
ꢪꢭꢶꢥꣁ,stain
ꢯꢷꢥ꣄,tiredness
ꢣꢫꣁ,"pity, mercy"
ꢨꢵꢤꣁ,"difficulty, suffering"
ꢪꢶꢭꢿꢗ꣄ꢗꣁ,barbarian
ꢮꢥꢗꢬꣁ,barbarian
ꢦ꣄ꢬꢾꢪ꣄,love
ꢦ꣄ꢬꢾꢮ꣄,love
ꢦ꣄ꢬꢶꢫꢡꢪꣁ,lover
ꢦ꣄ꢬꢾꢪꢶꢒꣁ,lover
ꢦ꣄ꢬꢶꢫꣁ,lover
ꢒꢵꢪꢪ꣄,lust
ꢔꢾꢭꢶ,"ridicule, mockery"
ꢆꢦꢲꢵꢱ꣄,"ridicule, mockery"
ꢒꢸꢱꢸꢪ꣄ꢨꢸ ꢒꢾꢬꢱ꣄ꢡꢾꢥꣁ,mischievous man
ꢒꢸꢱꢸꢪ꣄ꢨꢸ,mischief
ꢗꢾꢰ꣄ꢜꣁ,mischief
ꢱꢾꢬꢵꢨꢶ,drunkard
ꢦꢥꢶ ꢨꣁꢠ꣄ꢞꢶ,drunkard
ꢒꢸꢠ꣄ꢠꢸ,character
ꢒꢸꢣꢹꢲꢭ꣄,"merry, happiness"
ꢱꣁꢥ꣄ꢡꣂꢰ꣄,"merry, happiness"
ꢱꢶꢳ꣄ꢳꣁ,chillness
ꢂꢦ꣄ꢬꢵꢤꢸꢩꢵꢮ꣄,guilty consciousness
ꢗꢹꢒꢸ ꢩꢵꢮ꣄,guilty consciousness
ꢭꢵꢙ꣄,shyness
ꢭꢵꢱꢸ,shyness
ꢭꢙ꣄ꢙꣁ,shyness
ꢦ꣄ꢬꢵꢬ꣄ꢢꢥꣁ,Pleading/ entreating
ꢦ꣄ꢬꢾꢮ꣄ꢒꢥ꣄ ꢪꢾꢭ꣄ꢭꢶꢥꢶ,Pleading/ entreating
ꢭꢾꢛ꣄ꢙꢪ꣄,bribe
ꢆꢡ꣄ꢒꣁꢗ꣄,bribe
ꢦ꣄ꢬꢾꢮꢸꢪꢣꢶꢥꢶ,Fondtalk/cooing
ꢥꢶꢥꢵꢮꢸ ꢮꢡ꣄ꢡꣁ,Fondtalk/cooing
ꢪꢫꢵꢭꢸ ꢮꢡ꣄ꢡꣁ,Fondtalk/cooing
ꢡꢵꢦ꣄,boil
ꢓꢾꢜ꣄,boil
ꢗꢹꢞ꣄ꢲꢥꢱ꣄ꢡꢾ,decoity
ꢮꢶꢣꢹꢰꢒꣁ,"clown, buffoon"
ꢮꢶꢣꢹꢰꢒꢦꢥ꣄,buffoonery
ꢬꢵꢒ꣄,anger
ꢤꢒ꣄ꢒꢶꢭꢾ,coward
ꢤꢵꢒ꣄ꢸꢦꢥ꣄,cowardice
ꢕꢾꢥꢪ꣄,prestige
ꢔꢮ꣄ꢬ꣄ꢡꣁ,prestige
ꢨꣁꢭꢶꢪ꣄,strength
ꢯꢒ꣄ꢡꢶ,strength
ꢱꢲꢥꣁ,tolerance
ꢦꣁꢥ꣄ꢣꢸꢭ꣄ꢥꢶ,tolerance
ꢩꢫ꣄ꢩꢾꢫ꣄ꢥꢾꢥꢸ ꢩꢵꢮꢥꣁ,brotherhood
ꢨꢵꢤꣁ,sorrow
ꢮꢵꢣꢸ ꢮꢡ꣄ꢡꣁ,petty quarrel
ꢥꢥ꣄ꢚꢾꢞꣁ,petty quarrel
ꢚꢾꢞꣁ,quarrel
ꢚꢾꢞꣀꢡ꣄,quarrelsome man
ꢚꢾꢞꣀꢡꢶꢥ꣄,quarrelsome woman
ꢣꢸꢬ꣄ꢫꣁꢗꢥꣁ,conspiracy
ꢱꢞ꣄ꢫꢥ꣄ꢡ꣄ꢬꢸ,conspiracy
ꢱꢥ꣄ꢣꢬ꣄ꢩꢮꢵꢣꢶ,opportunist
ꢱꢾꢥ꣄ꢣꢾꢮ꣄,doubt
ꢱꢪ꣄ꢪꢡ꣄,acceptance
ꢱꢲꢪꢡꢶ,acceptance
ꢬꢵꢙꢶ,compromise
ꢏꢬ꣄ꢦꢸ,compromise
ꢱꢬꢱ꣄,tact
ꢒꢵꢬ꣄ꢫ ꢒꢸꢰꢭꢡꣁ,tact
ꢮꢶꢱꢶ,boredom
ꢮꢶꢬꢱꢡꣁ,boredom
ꢱꢵꢤ꣄ꢫꢸ,possibility
ꢱꢵꢤꢸ,calm person
ꢯꢵꢥ꣄ꢡꢸ,quietness
ꢦ꣄ꢬꢗ꣄ꢗꢥꣁ,Tangle/mess
ꢨꢸꢱ꣄ꢒꣁ,Tangle/mess
ꢦꢶꢭꣁ,Tangle/mess
ꢗꢶꢥ꣄ꢡꢥꣁ,thought
ꢗꢶꢥ꣄ꢡ,thought
ꢲꢱꢶꢥꢶ,laughter
ꢱꢶꢖ꣄ꢔꢡꢶꢦꢥ꣄,friendship
ꢱꢾꢖ꣄ꢔꢣꢶꢦꢥ꣄,friendship
ꢱꢶꢖ꣄ꢔꢡꢶ,friend
ꢱꢾꢖ꣄ꢔꣀꢡ꣄,friend
ꢄꢰ꣄ꢜꢸꢜ꣄,friend
ꢱꢶꢖ꣄ꢒꢔꢵꢬ꣄,beauty
ꢱ꣄ꢮꢩꢵꢮ꣄,"nature, character"
ꢩꢵꢬ,burden
ꢱꢮꢫꢒꣃꢬꢮ꣄,self-respect
ꢱꣁꢬꢠꣁ,sensitivity
ꢱ꣄ꢦꢬ꣄ꢯ ꢗꢾꢡꢥꣁ,sensitivity
ꢡ꣄ꢮꢬꢶꢡꢸ ꢩꢵꢮ꣄,Briskness/ smartness
ꢮꢾꢔꢸ ꢒꢾꢬ꣄ꢥꢶ,Briskness/ smartness
ꢱꢪꢬ꣄ꢡꢸ,Briskness/ smartness
ꢱꢹꢡꢸ,gambling
ꢒꢬ꣄ꢪꣁ,deed
ꢒꢵꢪ꣄,deed
ꢔꢾꢬꢸꢮ꣄,proudness
ꢪꢷ ꢩꢵꢮ꣄,proudness
ꢂꢲꢖ꣄ꢒꢵꢬ꣄,proudness
ꢪꢪꢡꣁ,proudness
ꢚꢸꢒ꣄ꢒꢸꢮꢿꢱ꣄ ꢒꢾꢬ꣄ꢥꢵꢬ꣄,spendthrift
ꢇꢣꢵꢬꢶ,spendthrift
ꢂꢭꢱꣁ,lazy fellow
ꢂꢱꢪꢥ꣄ꢣꢪ꣄,lazy fellow
ꢪꢥ꣄ꢣꢪ꣄,laziness
ꢃꢭꢱ꣄ꢫꣁ,laziness
ꢱꣃꢥ꣄ꢣꢬ꣄ꢫꣁ,beauty
ꢲꢜ꣄ꢮꢥꢸ ꢯꢒ꣄ꢡꢶ,memory power
ꢲꢜ꣄ꢮꢥ꣄,memory
ꢡꢾꢜ꣄ꢜꢸ ꢪꢸꢜ꣄ꢜꢫꢶꢥꢶ,glitch
ꢯꢶꢳ꣄ꢳꢦꢥ꣄,coolness
ꢡꢥ꣄ꢡꢸꢬꢸꢦꢥ꣄,cleverness
ꢡꢪꢵꢰ꣄,humour
ꢦꢱ꣄ꢡꣁꢒ꣄ꢒꢶꢥꢶ,hesitation
ꢱꢖ꣄ꢒꣂꢗ꣄,hesitation
ꢣꢫꣁ,kindness
ꢣꢬ꣄ꢯꢥꣁ,Holy vision
ꢣꣁꢱ꣄ꢒꣁ ꢏꢖ꣄ꢔꢶꢥꢶ,Humiliation
ꢔꢾꢬꢸꢮꢸ ꢩꢖ꣄ꢔꢸ,Humiliation
ꢮꢶꢯ꣄꣄ꢬꢵꢥ꣄ꢡꢶ,relaxing
ꢮꢶꢬꢵꢪꣁ,relaxing
ꢦꢬꢶꢯ꣄꣄ꢬꢪꣁ,relaxing
ꢯ꣄꣄ꢬꢪꢦꢬꢶꢲꢵꢬ꣄,relaxing
ꢱꢸꢫꢔꣃꢬꢮ꣄,self-prestige
ꢂꢭꢔ꣄ꢔꢸꢠ꣄ꢠꢸ,individuality
ꢮ꣄ꢫꢒ꣄ꢡꢶꢡ꣄ꢮꣁ,individuality
ꢦ꣄ꢬꢸꢢꢒ꣄ꢩꢵꢮ꣄,individuality
ꢮꢶꢯꢿꢰꢸꢔꢸꢠ꣄ꢠꢸ,individuality
ꢏꢠ꣄ꢜꢶꢦꢥ꣄,loneliness
ꢂꢭꢔ꣄ꢔ ꢬꢴꢥꢶ,loneliness
ꢮꢾꢔꢸꢭꢦꢥ꣄,loneliness
ꢱꣂꢒ꣄,thirst
ꢣꢵꢪ꣄ꢦꢡ꣄ꢫꢙꢶꢮ꣄ꢥꢪ꣄,Conjugal life
ꢱꢡꢶꢦꢡꢶ ꢙꢶꢮ꣄ꢥꢪ,Conjugal life
ꢆꢣꢵꢬꢔꢸꢠ꣄ꢠꢸ,generocity
ꢣꢾꢛ꣄ꢗꢸ,firmness
ꢗꣂꢬꢸꢦꢥ꣄,stealing
ꢱꢾꢬ꣄ꢒꢒꢬ꣄ꢥꢶ,correction
ꢡꢶꢣ꣄ꢣꢸꢮꢭꢶ,correction
ꢱꢸꢤꢵꢬ꣄,correction
ꢡꢶꢬꢸꢦ꣄ꢡꢶ,"contentment, satisfaction"
ꢡ꣄ꢫꢵꢔ꣄,relinquishing/ sacrifice/ martyrdom
ꢡ꣄ꢫꢵꢔꢶ,Relinquisher/ martyr
ꢱꢪꢬ꣄ꢢꢸ,"ability, skill"
ꢃꢯꢒ꣄ꢡꢸ,"ability, skill"
ꢱꢪꢬ꣄ꢢꢸꢦꢥ꣄,"ability, skill"
ꢥꢵꢱ꣄,evil
ꢥꢱꢵꢡꢸ,evil
ꢥꢶꢬꢠꢫꣁ,judgement
ꢤꢷꢬꢸ,brave person
ꢤꢾꢫ꣄ꢬ꣄ꢫꢮꢵꢥ꣄,brave person
ꢡꢷꢮ꣄ꢬꣁ,"severity, extremity"
ꢡꢷꢮ꣄ꢬꢮꢵꢣꢶ,extremist
ꢣꢸꢓꢸ,sorrow
ꢪꣁꢥ꣄ꢥꢸꢤꢾꢫ꣄ꢬ꣄ꢫꢪ꣄,Courage/daring
ꢣꢸꢬꢞꢶꢰ꣄ꢜꢸ,bad luck/misfortune
ꢣꢸꢬꣂꢒ꣄,Treason/treachery
ꢏꢔꢸꢬ꣄,astringency
ꢱꢥ꣄ꢫꢵꢱꢸ ꢤꢾꢬꢸꢪ꣄,saintly life
ꢱꢥ꣄ꢫꢵꢱꢶ,saint
ꢐꢖ꣄ꢒꢸ,sleep
ꢱꢸꢣ꣄ꢤꢶ,cleanliness
ꢪꢸꢣꢶꢬꢪ꣄ꢪꣁ,a woman above 39 years
ꢱ꣄ꢦꢰ꣄ꢜꢸ,clarity
ꢤꣀꢬ꣄ꢫꢱꢵꢭꢶ,brave person
ꢤꢾꢫ꣄ꢬ꣄ꢫꢪ꣄,courage
ꢦ꣄ꢬꢵꢬꢪ꣄ꢩꢸ,beginning
ꢱꢪ꣄ꢨꢥ꣄ꢤꢸ,"relation, contact"
ꢱꢪ꣄ꢦꢬ꣄ꢒꢸ,"relation, contact"
ꢮ꣄ꢫꢒ꣄ꢡꢸ,manifestation
ꢱꢖ꣄ꢔꢡꢶꢦꢥ꣄,friendship
ꢏꢠ꣄ꢒꢶꢥꢶ,shivering
ꢥꣁꢪ꣄ꢪꢶꢥꢶ,belief
ꢥꣁꢪ꣄ꢒꢾ,belief
ꢧꢠ꣄ꢜꢓꢾꢱ꣄,grey hair
ꢱꢸꢔꢥ꣄ꢡꢸ,fragrance
ꢩꢭꣁ,Benefit
ꢗꣁꢒ꣄ꢧꢭꢸꢥ꣄,Benefit
ꢤꢥ꣄ꢥꢸ,gratitude
ꢤꢥ꣄ꢥꢸ ꢲꢷꢥꢸꢦꢥ꣄,ingratitude
ꢔꢵꢪ ꣄ꢧꢶꢬ꣄ꢥꢵꢬ꣄,vagabond
ꢦꢬꢶꢩ꣄ꢬꢪꢶ,vagabond
ꢣꢾꢯꢗꢵꢬꢶ,vagabond
ꢂꢮ꣄ꢪꢵꢥ꣄,disgrace
ꢬꢸꢙꢸꢦꢥ꣄,Honesty
ꢥꢶꢡ꣄ꢡꢦꢥ꣄,Honesty
ꢕꢵꢥ꣄,foul smell/stink
ꢣꢸꢬ꣄ꢔꢥ꣄ꢤꢸ,foul smell/stink
ꢱꢪꣁ,equality
ꢱꢪꢦꢥ꣄,equality
ꢱꢪꢡꣁ,equality
ꢱꢷꢱꣁꢮ꣄ꢬꢶ ꢬꢴꢵꢱ꣄ꢡꢾ,poise
ꢢꢶꢬꢪ꣄ꢒꢥꢶ ꢬꢴꢵꢱ꣄ꢡꢾ,poise
ꢔꢵꢳ꣄꣄,scolding
ꢥꢶꢥ꣄ꢣꢥꣁ,scolding
ꢢꢸꢮ꣄ꢥꢶ,scolding
ꢱꢪꢬ꣄ꢢꢸꢮꢵꢥ꣄,expert
ꢥꢶꢬꢵꢯꣁ,disappointment
ꢱ꣄ꢢꢶꢡꢶ,condition
ꢱ꣄ꢪꢬꢠ ꢯꢒ꣄ꢡꢶ,memory power
ꢪꢹꢬ꣄ꢗ꣄ꢘꣁ ꢭꢔꢾ ꢱ꣄ꢡꢾꢥꣁ,Unconsciousperson
ꢱ꣄ꢪꢬꢠꣁ,memory
ꢂꢥꢫꣁꢥ꣄ꢫꢸ,intimacy
ꢦꢒ꣄ꢮꣁ,Ripeness/maturity
ꢦꢶꢒ꣄ꢒꢶꢥꢶ,Ripeness/maturity
ꢪꣁꢙꣁ,pomp
ꢪꢾꢬ꣄ꢗꢶꢥꢶ,pomp
ꢨꢥ꣄ꢣꢵ,pomp
ꢮꢶꢬꣂꢤ꣄,enmity
ꢦꢬꢶꢡꢵꢦ꣄,Pity/sympathy
ꢧꢭ꣄ꢗꢵꢡꢵꢦ꣄,Pity/sympathy
ꢂꢥꢸꢡꢵꢮ꣄,Pity/sympathy
ꢩꢹꢒ꣄,hunger
ꢱꢾꢭꢶꢪ꣄ꢨꢸ,prosperity
ꢱꢾꢭꢶꢦꢪ꣄,prosperity
ꢱꢸꢒ꣄ꢒꢶꢥꢶ,drought
ꢗꢾꢣꢸꢮ꣄,education
ꢮꢶꢣ꣄ꢫꣁ,education
ꢒ꣄ꢬꢸꢡꢶ,creation
ꢆꢡ꣄ꢦꢵꢣꢥꣁ,creation
ꢬꢹꢦ꣄ꢒꢾꢬ꣄ꢥꢶ,creation
ꢱ꣄ꢬꢸꢰ꣄ꢜꢶ,creation
ꢔꢸꢠ꣄ꢠꢸꢥ꣄,character
ꢔꢸꢠ꣄ꢠꢸꢥꢸ ꢱꢵꢬ꣄,character sketch
ꢦꢡ꣄ꢥꢶ,Chastewoman
ꢤꢪꢵꢤꢵꢪ꣄,Haste/tension
ꢤꢵꢒ꣄,fear
ꢥꣁꢮꢡꢾꢒꣁ ꢱꢵꢡ꣄ꢡꣁ ꢤꢒ꣄ꢒꢶꢥꢶ,Fear of unfamiliar persons
ꢂꢩ꣄ꢫꢵꢱ꣄,exercise
ꢱꢵꢤꢸ,Harmless person
ꢦꢵꢭꢥꣁ ꢒ꣄ꢬ꣄ꢥꢶ,maintenance
ꢦꢬꢶꢲꢵꢬ꣄,expiation
ꢦ꣄ꢬꢵꢫꢯ꣄ꢗꢶꢡ꣄ꢡꢸ ꢒꢾꢬꢱ꣄ꢡꢾ,expiation
ꢦꢬꢶꢲꢵꢱ꣄,sarcasm
ꢦꢬꢶꢱꢸꢣ꣄ꢤꢶ,purity
ꢦꢬꢶꢡꢵꢦ꣄,sympathy
ꢨꢭꢲꢶꢥ꣄,weakness
ꢨꢭ꣄ꢯꢵꢭꢶ,strong person
ꢦꢮꢶꢡ꣄ꢬꢸ,holiness
ꢬꢦ꣄ꢡꣁ,Habit/custom
ꢦꣁꢬꢵꢒ꣄ꢦꣁꢬꣁ,revenge
ꢦ꣄ꢬꢡꢶꢯꣂꢤ꣄,revenge
ꢦ꣄ꢬꢒꢵꢰ꣄,shining
ꢪꢾꢬ꣄ꢦꢸꢭ꣄,shining
ꢙꣁꢭꢶꢛ꣄ꢗꢶꢥꢶ,shining
ꢥꢸꢮꢶꢥꢶ,praise
ꢪꢾꢗ꣄ꢗꢶꢥꢶ,praise
ꢯ꣄ꢭꢵꢕꢥꣁ,praise
ꢩꢷꢒ,begging
ꢕꢾꢞꢶꢮꢵꢣ꣄,"stubbornness, obstinacy"
ꢣꢸꢬꢵꢔ꣄ꢬꢲꣁ,"stubbornness, obstinacy"
ꢦꢶꢬꢡꢶꢧꣂꢭ,reward
ꢪꢵꢫꣁ,illusion
ꢦꢱ꣄ꢒꢜ꣄ ꢬꢴꢥꢶ,backward
ꢩꢷꢡꢶ,fear
ꢥꢸꢮꢶꢥꢶ,praising
ꢔꢸꢨꢸꢔꢸꢦꢵꢱ꣄ꢡꢿ,friction
ꢨꢸꢣ꣄ꢤꢶ,intelligence
ꢆꢡ꣄ꢱꢵ,refreshness
ꢔꢾꢠꢵꢡ꣄,treasure
ꢂꢪ꣄ꢨꢜ꣄,sour taste
ꢦꢮꢶꢡ꣄ꢬꢸ,sanctity
ꢒꢥ꣄ꢫꢵ,girl upto 12 years
ꢒꢷꢬ꣄ꢡꢶ,glory
ꢮꢾꢣꢸꢬ꣄ ꢮꢣꢶꢥꢶ,interview
ꢩꢿꢡ,difference
ꢪꢶꢢꢥ꣄,False
ꢥꣁꢮꢦꢥ꣄,Freshness
ꢂꢱꢹꢫꣁ,"greed, jealousy"
ꢙꢮꢵꢨ꣄ꢣꢵꢬ꣄,responsibility
ꢱꢲꢥꢡꣁ,patience
ꢔꢸꢠ꣄ꢞꣁ,rowdy
ꢔꢸꢠ꣄ꢞꢦꢥ꣄,rowdism
ꢪꢲꢶꢪꣁ,greatness
ꢪꢵꢲꢵꢡ꣄ꢪꣁ,great soul
ꢪꢲꢵꢥ꣄,greatman
ꢪꣁꢪ꣄ꢦꢸ,"enjoyment, pleasure"
ꢱꣁꢥ꣄ꢡꢸ,"enjoyment, pleasure"
ꢫꢸꢮꢡꢶ,girl upto 16 years of age
ꢪꢴꢸꢞꢦꢥ꣄,foolishness
ꢪꢴꢸꢞꣁ,fool
ꢮꢱꢸꢥꣁ,fragrance
ꢕꢾꢥꢪ꣄,respect
ꢪꢾꢖ꣄ꢔꢶꢥꢶ,Drowsiness
ꢪꢴꢸꢞꣁ,blockhead
ꢪꣁꢬ꣄ꢔ꣄ꢫꢵꢡ꣄,respect
ꢧꢸꢭꢱ꣄ꢡꢾ,Blooming/blossom
ꢮꢶꢱꢸꢬ꣄,forgetfulness
ꢮꢾꢒꢸꢭ꣄,confusion
ꢪꣁꢥ꣄ꢥꢸ ꢒꢮ꣄ꢭꢶꢥꢶ,confusion
ꢪꣁꢥ꣄ꢥꢸ ꢯꢵꢥ꣄ꢡꢶ,peace of mind
ꢨꢵꢤꣁ,grievance
ꢡ꣄ꢬꢸꢦ꣄ꢡꢶ,fulfilment
ꢦꢬꢶꢦꢹꢬ꣄ꢠꢸ,fulfilment
ꢪꢥꣂꢩꢵꢮ꣄,Feeling/ attitude
ꢪꢬ꣄ꢗꢶꢥꢶ,change
ꢏꢬꢶꢮꢬ꣄ꢡꢥꣁ,change
ꢂꢮꢪꢵꢥ꣄,disgrace
ꢪꢵꢥ꣄,prestige
ꢔꣃꢬꢮ꣄,prestige
ꢔꢾꢡ꣄ꢡꢸ,Ostentation/
ꢒꣁꢪ꣄ꢨꢳꢦꢥ꣄,Softness/tenderness
ꢡꢶꢬ꣄ꢪꢵꢥ꣄,decision
ꢦꢬꢶꢦꢒ꣄ꢮꢡꣁ,maturity
ꢫꢡ꣄ꢡꢥ꣄,Attempt/effort
ꢦ꣄ꢬꢫꢡ꣄ꢡꢥ꣄,Attempt/effort
ꢥꢴꢥ꣄ꢲꢱꣁ,smile
ꢪꢸꢒꢸꢭ꣄ꢲꢱꣁ,smile
ꢆꢥ꣄ꢥꢡꢶ,development
ꢲꣁꢬꢮ꣄ꢥꢶ,development
ꢂꢥ꣄ꢤꢮꢶꢯ꣄꣄ꢮꢵꢱ꣄,blind belief/ superstition
ꢣꣁꢮ꣄ꢬꢦꢥ꣄,old age
ꢪꢹꢬ꣄ꢓꢦꢥ꣄,rudeness
ꢪꢹꢬ꣄ꢓꢸ,cruel person
ꢥꢶꢙꢮꢡ꣄ꢡꣁ,truth
ꢱꢡ꣄ꢫ ꢮꢵꢒ꣄,truth
ꢙꣁꢭꢶꢛ꣄ꢗꢶꢥꢶ,shine
ꢪ꣄ꢬꢸꢣꢸꢦꢥ꣄,softness
ꢪꢾꢣꢸꢮꢸꢦꢥ꣄,softness
ꢪꢴꣁꢜ꣄ꢜꢦꢥ꣄,Greatness/ superiority
ꢪꢿꢜ꣄ꢦꢥ꣄,Greatness/ superiority
ꢯ꣄ꢬꢿꢰ꣄ꢝꢦꢥ꣄,Greatness/ superiority
ꢪꣂꢲ꣄,infatuation
ꢪꣂꢲ꣄,Cheating/gulling
ꢪꣃꢥ꣄,silence
ꢂꢮꢵꢒ꣄,silence
ꢫꢢꢵꢬ꣄ꢢꢮꢵꢣꢶ,realist
ꢫꣁꢗꢥꣁ,thought
ꢬꢸꢗꢶ,taste
ꢮꢛ꣄ꢗꢥꣁ,betrayal
ꢮꢛ꣄ꢗꢥꣁ ꢒꢾꢬ꣄ꢥꢵꢬ꣄,Betrayer
ꢮꢬ꣄ꢠꢥꣁ,description
ꢲꢾꢡꣁ,grief
ꢮꢞ꣄ꢙꢥꢶ,fading
ꢔ꣄ꢬꢵꢲꢒꣁ,customer
ꢔ꣄ꢬꢵꢲꢶ,customer
ꢡꣂꢠꢸꢪ꣄ ꢤꣁꢮ꣄ꢳꣁ,keeping mum
ꢥꢶꢯꢨ꣄ꢣꢸ,keeping mum
ꢮꢶꢒꢵꢬ꣄,ugliness
ꢒꢸꢬꢹꢦ꣄,ugliness
ꢮꢶꢯ꣄꣄ꢮꢵꢱ꣄,faith
ꢮꢯ꣄꣄ꢮꢵꢱꢶ,faithful person
ꢃꢯ꣄꣄꣄ꢗꢬ꣄ꢫꢹ,wonder
ꢮꢶꢬꢲꢡꢵꢦ꣄,pangs of separation
ꢧꢵꢜ꣄,crack
ꢨꢶꢬꢸꢣꢸ,title
ꢏꢦ꣄ꢦꢫꢶꢥꢶ,liking
ꢗꢡ꣄ꢬꢸ,enmity
ꢮꢶꢮꢵꢣ꣄,argument
ꢬꢦ꣄ꢡꣁ,custom
ꢦꢬꣂꢦꢒꢵꢬꢶ,philanthropist
ꢲꣁꢞꢶꢥꢶ,growth
ꢣꢸꢒꢵꢭ꣄,drought
ꢣꢸꢒꢵꢳ꣄꣄,drought
ꢡꢾꢬ꣄ꢒꢾ,awareness
ꢦ꣄ꢬꢙ꣄ꢛꣁ,awareness
ꢨꢶꢱ꣄ꢱꢦꢥ꣄,quickness
ꢨꢶꢱ꣄ꢱꣁ,quickness
ꢤꣀꢬ꣄ꢫꢸ,bravery
ꢤꣀꢬ꣄ꢫꢮꢵꢥ꣄,brave man
ꢤꣀꢬ꣄ꢫ ꢱ꣄ꢡꢶꢬꢶ,brave woman
ꢨꣁꢞ꣄ꢠꢶ,falling
ꢙꢵꢭ꣄,irritation
ꢲꢸꢥ꣄ꢥꢦꢥ꣄,hotness
ꢲꢸꢥ꣄ꢥꣁ,hotness
ꢔꢷꢔ꣄,Success/victory
ꢆꢔ꣄ꢬꢡꣁ,fanaticism
ꢣ꣄ꢮꢾꢯ꣄,hatred
ꢮꢿꢔ꣄,speed
ꢯꣂꢒ꣄,thirst
ꢒꢹꢡ꣄,fun
ꢓꢾꢳ꣄,fun
ꢩꢿꢣ꣄,difference
ꢮꣀꢬꢵꢔ꣄ꢫꢸ,obstinacy
ꢂꢒ꣄ꢰꢬ꣄,syllable
ꢂꢒ꣄ꢰꢵꢥ꣄ꢡꢬ꣄,coda
ꢮꢶꢯꢿꢰꢠꣁ ꢔꢸꢠꢶ,attribute
ꢡꢵꢭꢸ ꢱꢨ꣄ꢣꢸ,palatal sounds
ꢲꢬꢶꢞꢶ ꢱꢨ꣄ꢣꢸ,palatal sounds
ꢬꢹꢦꢮꢬ꣄ꢠꢶ,figure of speech
ꢂꢭꢖ꣄ꢒꢵꢬ꣄,figure of speech
ꢬꢹꢦꢸ ꢥꢶꢬ꣄ꢪꢵꢥ꣄,structure
ꢩꢖ꣄ꢔꢶ ꢩꢵꢰꢥ꣄,indirect speeeh
ꢦꢬꣂꢰ ꢩꢵꢰꢠ꣄,indirect speeeh
ꢂꢬ꣄ꢤ ꢨꢶꢥ꣄ꢣꢸ,colon
ꢂꢬꢹꢦ ꢥꢵꢮ꣄,abstract noun
ꢥꢦꢸꢪ꣄ꢱꢒ ꢭꢶꢖ꣄ꢔꢸ,Non-humanneuter
ꢂꢳ꣄ꢳꢶꢖ꣄ꢔꢸ,Non-humanneuter
ꢯꢨ꣄ꢣ ꢂꢮ꣄ꢥꢶ,derivatives
ꢦꢸꢪ꣄ꢱꢒꢭꢶꢖ꣄,masculine gender
ꢣꢭ꣄ꢭꢶꢖ꣄ꢔ꣄,masculine gender
ꢃꢡ꣄ꢪꢷꢫꢮꢶꢩꢒ꣄ꢡꢶ,possessive case
