sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢭꢸꢪ꣄ꢦꢫꢶ ꢬꢴꢵ,लुम्पयि र्हा,லும்பயி ரா:,lumpayi rhaa,lumpayi rhA,lumpayi rhā,lumpəjɪ ɾɦɑː,Be confused,குழம்பு,,,,Simple-Verbs,words
ꢔꣁꢳꢔꣁꢳꢫꢶ ꢮꢡ꣄ꢡꣁ ꢒꢾꢬ꣄,गोळगोळयि वत्ता॑ केर,கொ3ளகொ3ளயி வத்தொ கேர்,go'l'ago'l'ayi vatto' ke'r,gOLagOLayi vattO kEr,gŏl̤agŏl̤ayi vattŏ kĕr,goɭəgoɭəjɪ ʋət̪t̪o keɾ,Babble,குழறு,,,,Simple-Verbs,words
ꢦꣁꢭ꣄ꢭꢪ꣄ ꢦꣂꢜ꣄,पोल्लम्पोट्,பொல்லம்போட்,po'llam pot',pOllam poT,pŏllam poṭ,polləm poːʈ,become hole,குழி,,,,Simple-Verbs,words
ꢦꣁꢭ꣄ꢭꢪ꣄ ꢒꢾꢬ꣄,पा॑ल्लम्केर्,பொல்லம்கேர்,po'llam ke'r,pOllam kEr,pŏllam kĕr,polləm keɾ,dig,குழி,,,,Simple-Verbs,words
ꢦꣁꢭ꣄ꢭꢪ꣄ ꢒꣁꢮ꣄ꢬꢶ,पा॑ल्लम का॑व्रि,பொல்லம் கொவ்ரி,po'llam ko'vri,pOllam kOvri,pŏllam kŏvri,polləm koʋɾɪ,dig,குழி,,,,Simple-Verbs,words
ꢙꢾꢡ ꢗꢿꢬ꣄,ज॑तचेर्,ஜெதசேர்,je'ta cher,jEta cer,jĕta cer,d͡ʒet̪ə t͡ʃeːɾ,assemble,குழுமு,,,,Simple-Verbs,words
ꢒꢮ꣄ꢭꢫꢶ ꢬꢴꢵ,कव्लयि र्हा,கவ்லயிரா:,kavlayi rhaa,kavlayi rhA,kavlayi rhā,kəʋləjɪ ɾɦɑː,mix,குழை,,,,Simple-Verbs,words
ꢒꢮ꣄ꢭꢶ,कव्लि,கவ்லி,kavli,kavli,kavli,kəʋlɪ,mix,குழை,,,,Simple-Verbs,words
ꢱ꣄ꢥꢵꢥ꣄ ꢒꢿꢬ꣄,स्नान्केर्,ஸ்நான்கேர்,snaan ker,snAn ker,snān ker,s̪n̪ɑːn̪ keːɾ,take bath,குளி,,,,Simple-Verbs,words
ꢃꢖ꣄ꢔꢸ ꢤꢹꢮ꣄,आङ्गुधूव,ஆங்கு3தூ4வ்,aangu dhoov,AGgu dhUv,āṅgu dhūv,ɑːŋgu d̪ʰuːʋ,take bath,குளி,,,,Simple-Verbs,words
ꢱꢶꢳ꣄ꢳꢦꣂꢜ꣄,सिळ्ळपोट,ஸிள்ளபோட்,sil'l'apot',siLLapoT,sil̤l̤apoṭ,s̪ɪɭɭəpoːʈ,become cold,குளிர்,,,,Simple-Verbs,words
ꢔꢸꢣ꣄ꢣꢶ,गुद्दि,தேஸ்,guddi,guddi,guddi,gud̪d̪ɪ,Pound/thrash,குற்று,,,,Simple-Verbs,words
ꢒꢸꢬ꣄ꢗꢶꢭꢾ,कुर्चिले,குர்சிலே,kurchile',kurcilE,kurcilĕ,kuɾt͡ʃɪle,"mark, note",குறி,,,,Simple-Verbs,words
ꢥꢴꢥ꣄ꢥ ꢒꢿꢬ꣄,न्हन्ना॑केर,ந:ன்னொகேர்,nhanna ker,nhanna ker,nhanna ker,n̪ɦən̪n̪ə keːɾ,Shorten/lessen,குறுக்கு,,,,Simple-Verbs,words
ꢆꢥ꣄ꢥꣁ ꢒꢿꢬ꣄,उन्ना॑ केर,உன்னொ கேர்,unno' ker,unnO ker,unnŏ ker,un̪n̪o keːɾ,Shorten/lessen,குறுக்கு,,,,Simple-Verbs,words
ꢥꢴꢥ꣄ꢥꢲꣁ,न्हन्न॑हो,ந:ன்னொஹோ,nhannaho',nhannahO,nhannahŏ,n̪ɦən̪n̪əɦo,become small,குறுகு,,,,Simple-Verbs,words
ꢪꣁꢥ꣄ꢥꢸꢪ꣄ꢒꢸꢱ꣄ꢒꢫꢶ ꢬꢴꢵ,मा॑न्नुम्कुस्कयि र्हा,மொன்னும்குஸ்கயி ரா:,mo'nnumkuskayi rhaa,mOnnumkuskayi rhA,mŏnnumkuskayi rhā,mon̪n̪umkus̪kəjɪ ɾɦɑː,pricked by conscience,குறுகுறு,,,,Simple-Verbs,words
ꢆꢥ꣄ꢥꣁ ꢲꣁꢫ꣄ꢬꢴꢵ,उन्ना॑ हा॑य र्हा,உன்னொ ஹொய் ரா:,unno' ho'yrhaa,unnO hOyrhA,unnŏ hŏyrhā,un̪n̪o ɦojɾɦɑː,decrease,குறை,,,,Simple-Verbs,words
ꢆꢥ꣄ꢥꣁ ꢒꢿꢬ꣄,उन्ना॑केर्,உன்னொகேர்,unno' ker,unnO ker,unnŏ ker,un̪n̪o keːɾ,decrease,குறை,,,,Simple-Verbs,words
ꢏꢖ꣄ꢔꢶ,आ॑ङ्गि,ஒங்கி3,o'ngi,OGgi,ŏṅgi,oŋgɪ,bend,குனி,,,,Simple-Verbs,words
ꢏꢖ꣄ꢔꢵꢜ꣄,आ॑ङ्गाट्,ஒங்கா3ட்,o'ngaat',OGgAT,ŏṅgāṭ,oŋgɑːʈ,bend,குனிய வை,,,,Simple-Verbs,words
ꢭꢵꢙ꣄,लाज,லாஜ்,laaj,lAj,lāj,lɑːd͡ʒ,feel shame,கூசு,,,,Simple-Verbs,words
ꢭꢵꢱ꣄,लास,லாஸ்,laas,lAs,lās,lɑːs̪,feel shame,கூசு,,,,Simple-Verbs,words
ꢭꢙ꣄ꢙꣁ ꢦꣁꢥ꣄ꢣꢶ,लज्जा॑ पा॑न्दि,லஜ்ஜொ பொந்தி3,lajjo' po'ndi,lajjO pOndi,lajjŏ pŏndi,ləd͡ʒd͡ʒo pon̪d̪ɪ,feel shame,கூசு,,,,Simple-Verbs,words
ꢗꢾꢬ꣄ꢗꢶ,चेर्चि,செர்சி,che'rchi,cErci,cĕrci,t͡ʃeɾt͡ʃɪ,add,கூட்டு,,,,Simple-Verbs,words
ꢗꢾꢬ꣄ꢭꢿ,चेर्ले,செர்லே,che'rle,cErle,cĕrle,t͡ʃeɾleː,"join, increase",கூடு,,,,Simple-Verbs,words
ꢲꢵꢡ꣄ ꢙꢾꢡ ꢗꢾꢬ꣄ꢗ꣄ꢗꢶ,हात्ज॑त च॑र्च्चि,ஹாத்ஜெதசெர்சி,haat je'ta che'rchchi,hAt jEta cErcci,hāt jĕta cĕrcci,ɦɑːt̪ d͡ʒet̪ə t͡ʃeɾt͡ʃt͡ʃɪ,fold hands,கூப்பு,,,,Simple-Verbs,words
ꢬꢾꢗ꣄ꢗ ꢡꢵꢫ꣄,र॑च्चताय्,ரெச்சொதாய்,re'chcha taay,rEcca tAy,rĕcca tāy,ɾet͡ʃt͡ʃə t̪ɑːj,shout,கூவு,,,,Simple-Verbs,words
ꢪꢿꢠ꣄,मेन,மேன்,men,meN,meṇ,meːɳ,say,கூறு,,,,Simple-Verbs,words
ꢱꢖ꣄ꢔꢶ,सङ्गि,ஸங்கி3,sangi,saGgi,saṅgi,s̪əŋgɪ,say,கூறு,,,,Simple-Verbs,words
ꢏꢖ꣄ꢒꢶ,आ॑ङ्गि,ஒங்கி3,o'nki,OGki,ŏṅki,oŋkɪ,bend,கூனு,,,,Simple-Verbs,words
ꢱ꣄ꢮꢦ꣄ꢬꢡꢵꢦ꣄ ꢒꢾꢬ꣄ꢭꢿ,स्वप्रताप क॑र्ले,ஸ்வப்ரதாப் கெர்லே,svaprataap ke'rle,svapratAp kErle,svapratāp kĕrle,s̪ʋəpɾət̪ɑːp keɾleː,Boast/brag,கொக்கரி,,,,Simple-Verbs,words
ꢒꢾꢖ꣄ꢙꢶ,क॑ञ्जि,கெஞ்ஜி,ke'ngji,kEGji,kĕṅji,keŋd͡ʒɪ,plead for favour,கெஞ்சு,,,,Simple-Verbs,words
ꢪꢔꢶꢭꢾ,मगिले,மகி3லே,magile',magilE,magilĕ,məgɪle,plead for favour,கெஞ்சு,,,,Simple-Verbs,words
ꢥꢵꢯ꣄,नाश,நாஶ்,naash,nAz,nāś,n̪ɑːʃ,spoil,கெடு,,,,Simple-Verbs,words
ꢥꢯꢥꣁ ꢲꣂ,नाशना॑ हो,நாஶனொஹோ,nashano' ho,nazanO ho,naśanŏ ho,n̪əʃən̪o ɦoː,be spoiled,கெடு,,,,Simple-Verbs,words
ꢙꢾꢔꢸꢖ꣄ꢗꢶ,जेगिञ्चि,ஜெகி3ஞ்சி,je'gungchi,jEguGci,jĕguṅci,d͡ʒeguŋt͡ʃɪ,win,கெல்லு,,,,Simple-Verbs,words
ꢙꢷꢔ꣄,जीग,ஜீக்3,jeeg,jIg,jīg,d͡ʒiːg,win,கெல்லு,,,,Simple-Verbs,words
ꢨꢸꢱ꣄ꢒꢸꢜ꣄ꢜꢶ ꢬꣂꢜ꣄,बुस्कुट्टि रोट्,பு3ஸ்குட்டிரோட்,buskut't'i rot',buskuTTi roT,buskuṭṭi roṭ,bus̪kuʈʈɪ ɾoːʈ,sob,கேவு,,,,Simple-Verbs,words
ꢎꢒꢶ,ऐकि,ஐகி,aiki,aiki,aiki,əɪkɪ,hear,கேள்,,,,Simple-Verbs,words
ꢂꢪ꣄ꢨꢜ꣄ ꢬꢴꢵ,अम्बट र्हा,அம்ப3ட் ரா:,ambat' rhaa,ambaT rhA,ambaṭ rhā,əmbəʈ ɾɦɑː,be sour,கை,,,,Simple-Verbs,words
ꢲꣁ,हो,ஹோ,ho',hO,hŏ,ɦo,be sour,கை,,,,Simple-Verbs,words
ꢔꢸꢜ꣄ꢜꢸꢡꢵꢫ꣄,कुट्टुताय,குட்டுதாய்,gut't'utaay,guTTutAy,guṭṭutāy,guʈʈut̪ɑːj,beat,கொட்டு,,,,Simple-Verbs,words
ꢜꢖ꣄ꢒꢥꣁ ꢒꢿꢬ꣄,टङ्कना॑ केर,டங்கனொ கேர்,t'ankano' ker,TaGkanO ker,ṭaṅkanŏ ker,ʈəŋkən̪o keːɾ,carve,கொத்து,,,,Simple-Verbs,words
ꢒꣁꢡ꣄ꢡꢶ,का॑त्ति,கொத்தி,ko'tti,kOtti,kŏtti,kot̪t̪ɪ,carve,கொத்து,,,,Simple-Verbs,words
ꢡꢦꢫꢶ ꢙꢵ,तपयि जा,தபயி ஜா,tapayi jaa,tapayi jA,tapayi jā,t̪əpəjɪ d͡ʒɑː,boil up,கொதி,,,,Simple-Verbs,words
ꢲꢸꢨ꣄ꢨꢶ,हुब्बि,ஹுப்3பி3,hubbi,hubbi,hubbi,ɦubbɪ,"swell up, boil up",கொந்தளி,,,,Simple-Verbs,words
ꢱꢸꢙ꣄ꢙꢶ,सुज्जि,ஸுஜ்ஜி,sujji,sujji,sujji,s̪ud͡ʒd͡ʒɪ,"swell up, boil up",கொந்தளி,,,,Simple-Verbs,words
ꢡꣂꢠꢸꢪ꣄ ꢔꣁꢳꣁ ꢒꢿꢬ꣄,तोणुम गोळा॑ केर,தோணும் கொ3ளொ கேர்,tonum go'l'o' ker,toNum gOLO ker,toṇum gŏl̤ŏ ker,t̪oːɳum goɭo keːɾ,gargle,கொப்பளி,,,,Simple-Verbs,words
ꢡꣂꢠ꣄ ꢔꣁꢳꣁ ꢒꢿꢬ꣄,तोण गोळा॑ केर,தோண் கொ3ளொ கேர்,ton go'l'o' ker,toN gOLO ker,toṇ gŏl̤ŏ ker,t̪oːɳ goɭo keːɾ,gargle,கொப்பளி,,,,Simple-Verbs,words
ꢡꣂꢜ꣄,तोट्,தோட்,tot',toT,toṭ,t̪oːʈ,pluck,கொய்,,,,Simple-Verbs,words
ꢪꢵꢬ꣄,मार्,மார்,maar,mAr,mār,mɑːɾ,kill,கொல்,,,,Simple-Verbs,words
ꢪꣁꢬꢵꢜ꣄,मा॑राट्,மொராட்,mo'raat',mOrAT,mŏrāṭ,moɾɑːʈ,kill,கொல்,,,,Simple-Verbs,words
ꢧꢖ꣄ꢔꢶꢜ꣄,फङ्गिट्,ப2ங்கி3ட்,phangit',phaGgiT,phaṅgiṭ,pʰəŋgɪʈ,winnow,கொழி/களை,,,,Simple-Verbs,words
ꢪꢥ꣄ꢣꣁ ꢗꢿꢜ꣄,मन्दा॑चेट्,மந்தொ3சேட்,mando' chet',mandO ceT,mandŏ ceṭ,mən̪d̪o t͡ʃeːʈ,become fat,கொழு,,,,Simple-Verbs,words
ꢢꣁꢮ꣄ꢭꢾ,था॑व्ले,தொ2வ்லே,tho'vle',thOvlE,thŏvlĕ,t̪ʰoʋle,have,கொள்,,,,Simple-Verbs,words
ꢩꣁꢬ꣄ꢮꢶ,भा॑र्वि,பொ4ர்வி,bho'rvi,bhOrvi,bhŏrvi,bʰoɾʋɪ,lit fire,கொளுத்து,,,,Simple-Verbs,words
ꢭꢔꢵꢜ꣄,लगाट,லகா3ட்,lagaat',lagAT,lagāṭ,ləgɑːʈ,lit fire,கொளுத்து,,,,Simple-Verbs,words
ꢗꢵꢮ꣄,चाव्,சாவ்,chaav,cAv,cāv,t͡ʃɑːʋ,munch,கொறி,,,,Simple-Verbs,words
ꢗꢾꢮ꣄ꢛ꣄ꢗꢶ,च॑वञ्चि,செவ்ஞ்சி,che'vnchi,cEvJci,cĕvñci,t͡ʃeʋɲt͡ʃɪ,munch,கொறி,,,,Simple-Verbs,words
ꢏꢬ꣄ꢦꢶ,आ॑र्पि,ஒர்பி,o'rpi,Orpi,ŏrpi,oɾpɪ,comb head,கோது,,,,Simple-Verbs,words
ꢬꢵꢒ꣄ ꢂꢥ꣄ꢭꢾ,राक अन्ले,ராக்அன்லே,raak anle',rAk anlE,rāk anlĕ,ɾɑːk ən̪le,get angry,கோபி,,,,Simple-Verbs,words
ꢨꣁꢪ꣄,पोम्,போம்,bo'm,bOm,bŏm,bom,string,கோர்,,,,Simple-Verbs,words
ꢪꢔꢶꢭꢿ,मगिले,மகி3லே,magile,magile,magile,məgɪleː,request,கோரு,,,,Simple-Verbs,words
ꢪꢾꢥ꣄ꢭꢿ,म॑न्ले,மென்லே,me'nle,mEnle,mĕnle,men̪leː,request,கோரு,,,,Simple-Verbs,words
ꢒ꣄ꢰꢪꣁ ꢒꢾꢬ꣄ꢭꢿ,क्षमा॑ क॑र्ले,க்ஷமொ கெர்லே,kshamo' ke'rle,kSamO kErle,kṣamŏ kĕrle,kʂəmo keɾleː,tolerate,சகி,,,,Simple-Verbs,words
ꢗꢶꢜꢸꢗꢶꢞꢵꢜ꣄,चिटुचिडट्,சிடு3சிடா3ட்,chit'uchid'aat',ciTuciDAT,ciṭuciḍāṭ,t͡ʃɪʈut͡ʃɪɖɑːʈ,make crackling sound,சடசட,,,,Simple-Verbs,words
ꢯꢶꢡꢶꢭꢶ ꢙꢵ,शितिलि जा,ஶிதிலி ஜா,shitili jaa,zitili jA,śitili jā,ʃɪt̪ɪlɪ d͡ʒɑː,crush/deform,சிதை,,,,Simple-Verbs,words
ꢗꢾꢣꢶꢭꢶꢙꢵ,चेदिलि जा,செதி3லி ஜா,che'dilijaa,cEdilijA,cĕdilijā,t͡ʃed̪ɪlɪd͡ʒɑː,crush/deform,சிதை,,,,Simple-Verbs,words
ꢣ꣄ꢒ꣄ꢒꢶ,द॑क्कि,தெ3க்கி,dkki,dkki,dkki,d̪kkɪ,meet,சந்தி,,,,Simple-Verbs,words
ꢪꢷꢭ꣄,मील,மீள்,meel,mIl,mīl,miːl,meet,சந்தி,,,,Simple-Verbs,words
ꢱꢾꢥ꣄ꢣꢿꢮ꣄ꢦꣂꢜ꣄,स॑न्देव्पोट,ஸெந்தே3வ்போட்,se'ndevpot',sEndevpoT,sĕndevpoṭ,s̪en̪d̪eːʋpoːʈ,doubt,சந்தேகி,,,,Simple-Verbs,words
ꢗꢵꢜ꣄,चाट,சாட்,chaat',cAT,cāṭ,t͡ʃɑːʈ,Lick/suckle,சப்பு,,,,Simple-Verbs,words
ꢚꢹꢬ꣄,झूर,ஜூ2ர்,jhoor,jhUr,jhūr,d͡ʒʰuːɾ,Lick/suckle,சப்பு,,,,Simple-Verbs,words
ꢱꢨꢶꢖ꣄ꢗꢶ,सबिञ्चि,ஸபி3ஞ்சி,sabingchi,sabiGci,sabiṅci,s̪əbɪŋt͡ʃɪ,curse,சபி,,,,Simple-Verbs,words
ꢗꢵꢭ꣄,चाल,சால்,chaal,cAl,cāl,t͡ʃɑːl,happen,சம்பவி,,,,Simple-Verbs,words
ꢙꣁꢞꢸꢖ꣄ꢗꢶ,जा॑डुञ्चि,ஜொடு3ஞ்சி,jo'd'ungchi,jODuGci,jŏḍuṅci,d͡ʒoɖuŋt͡ʃɪ,earn,சம்பாதி,,,,Simple-Verbs,words
ꢣꢷ ꢗꢾꢬ꣄ꢗꢶ,दी चेर्चि,தீ3 செர்சி,dee che'rchi,dI cErci,dī cĕrci,d̪iː t͡ʃeɾt͡ʃɪ,Submit/send in,சமர்ப்பி,,,,Simple-Verbs,words
ꢤꢞ꣄ꢞꢿ,धड्डे,த4ட்3டே3,dhad'd'e,dhaDDe,dhaḍḍe,d̪ʰəɖɖeː,Submit/send in,சமர்ப்பி,,,,Simple-Verbs,words
ꢥꢶꢬ꣄ꢮꢵꢲ꣄ ꢒꢿꢬ꣄,निर्वाह केर,நிர்வாஹ் கேர்,nirvaah ker,nirvAh ker,nirvāh ker,n̪ɪɾʋɑːɦ keːɾ,manage,சமாளி,,,,Simple-Verbs,words
ꢱꢛ꣄ꢗꢵꢭꢥꣁ ꢒꢿꢬ꣄,सञ्चालना॑ केर,ஸஞ்சாலனொ கேர்,sanchaalano' ker,saJcAlanO ker,sañcālanŏ ker,s̪əɲt͡ʃɑːlən̪o keːɾ,manage,சமாளி,,,,Simple-Verbs,words
ꢭꢾꢔꢸꢡ꣄ꢡꣁ ꢙꢵ,ल॑गुत्ता॑जा,லெகு3த்தொஜா,le'gutto' jaa,lEguttO jA,lĕguttŏ jā,legut̪t̪o d͡ʒɑː,go near,சமீபி,,,,Simple-Verbs,words
ꢭꢥ꣄ꢣꢶ,लन्दि,லந்தி3,landi,landi,landi,lən̪d̪ɪ,go near,சமீபி,,,,Simple-Verbs,words
ꢗꢵꢭ꣄ꢲꣁ,चाल्हो,சால்ஹோ,chaalho',cAlhO,cālhŏ,t͡ʃɑːlɦo,Become mature,சமை,,,,Simple-Verbs,words
ꢬꢸꢡꢸꢲꣁ,रुतुहो,ருது ஹோ,rutuho',rutuhO,rutuhŏ,ɾut̪uɦo,Become mature,சமை,,,,Simple-Verbs,words
ꢲꢥ꣄ꢣꢶ,हन्दि,ஹந்தி3,handi,handi,handi,ɦən̪d̪ɪ,cook,சமை,,,,Simple-Verbs,words
ꢏꢠ꣄ꢜ꣄ꢫꢦꣁꢔꢸꢪ꣄ ꢏꢖ꣄ꢔꢶ,आ॑ण्ट्यपोगुम आ॑ङ्गि,ஒண்ட்யபோகு3ம் ஒங்கி3,o'nt'yapo'gum o'ngi,ONTyapOgum OGgi,ŏṇṭyapŏgum ŏṅgi,oɳʈjəpogum oŋgɪ,tilt/slant,சரி,,,,Simple-Verbs,words
ꢏꢠ꣄ꢜ꣄ꢫꢦꣂꢔꢸꢪ꣄ ꢏꢖ꣄ꢔꢵꢜ꣄,आ॑ण्ट्यपोगुम् आ॑ङ्गाट्,ஒண்ட்யபோகு3ம் ஒங்கா3ட்,o'nt'yapogum o'ngaat',ONTyapogum OGgAT,ŏṇṭyapogum ŏṅgāṭ,oɳʈjəpoːgum oŋgɑːʈ,tiltslant,சரி,,,,Simple-Verbs,words
ꢚꢶꢬ꣄ꢒꢶ,झिर्कि,ஜி2ர்கி,jhirki,jhirki,jhirki,d͡ʒʰɪɾkɪ,slip,சருக்கு,,,,Simple-Verbs,words
ꢒꣁꢛ꣄ꢗꢶꢥ ꢶꢮꢗꢥ꣄ ꢒꢿꢬ꣄,का॑ञ्चिनि वचन्केर,கொஞ்சினி வசன் கேர்,ko'nchina ivachan ker,kOJcina ivacan ker,kŏñcina ivacan ker,koɲt͡ʃɪn̪ə ɪʋət͡ʃən̪ keːɾ,talk amorously,சல்லாபி,,,,Simple-Verbs,words
ꢱꢭ꣄ꢭꢵꢦꢸ ꢮꢗꢥ꣄ ꢒꢿꢬ꣄,सल्लापु वचन केर,ஸல்லாபு வசன் கேர்,sallaapu vachan ker,sallApu vacan ker,sallāpu vacan ker,s̪əllɑːpu ʋət͡ʃən̪ keːɾ,talk amorously,சல்லாபி,,,,Simple-Verbs,words
ꢱꢶꢥꢫꢶ ꢙꢵ,शिनयि जा,ஶினயி ஜா,sinayi jaa,sinayi jA,sinayi jā,s̪ɪn̪əjɪ d͡ʒɑː,be tired,சலி,,,,Simple-Verbs,words
ꢚꢶꢬ꣄ꢒꢶ ꢦꣂꢜ꣄,झिर्कि पोट,ஜி2ர்கி போட்,jhirki pot',jhirki poT,jhirki poṭ,d͡ʒʰɪɾkɪ poːʈ,slip,சறுக்கு,,,,Simple-Verbs,words
ꢗꢸꢒ꣄ꢱꢖ꣄ꢔꢶ,चूक्सङ्गि,சூக்ஸங்கி3,chuksangi,cuksaGgi,cuksaṅgi,t͡ʃuks̪əŋgɪ,charge with/accuse,சாட்டு,,,,Simple-Verbs,words
ꢣꣂꢰ ꢃꢬꣂꢦꢠꣁ,दोष आरोपणा॑,தோ3ஷ ஆரோபணொ,dosha aaropano',doSa AropaNO,doṣa āropaṇŏ,d̪oːʂə ɑːɾoːpəɳo,charge with/accuse,சாட்டு,,,,Simple-Verbs,words
ꢚꢵꢫ꣄,झाय्,ஜா2ய்,jhaay,jhAy,jhāy,d͡ʒʰɑːj,close,சாத்து,,,,Simple-Verbs,words
ꢱ꣄ꢢꢶꢬꣁ ꢒꢿꢬ꣄,स्थिरा॑ केर,ஸ்தி2ரொகேர்,sthiro' ker,sthirO ker,sthirŏ ker,s̪t̪ʰɪɾo keːɾ,establish,சாதி,,,,Simple-Verbs,words
ꢦꣂꢒ꣄ ꢏꢖBꢔꢶ,पोक्ओङ्गि,போக்ஒங்கி3,pok o'ngaBgi,pok OGaBgi,pok ŏṅaBgi,poːk oŋəBgɪ,incline,சாய்,,,,Simple-Verbs,words
ꢦꣂꢒ꣄ ꢏꢖBꢔꢵꢜ꣄,पोक्आ॑ङ्गाट्,போக்ஒங்கா3ட்,pok o'ngaBgaat',pok OGaBgAT,pok ŏṅaBgāṭ,poːk oŋəBgɑːʈ,incline,சாய்,,,,Simple-Verbs,words
ꢥꣁꢪ꣄ꢪꢶꢭꢶ ꢬꢴꢵ,ना॑म्मिलि र्हा,நொம்மிலிரா:,no'mmili rhaa,nOmmili rhA,nŏmmili rhā,n̪ommɪlɪ ɾɦɑː,depend on,சார்,,,,Simple-Verbs,words
ꢏꢬ꣄ꢔꢵꢜ꣄,आ॑र्गाट्,ஒர்கா3ட்,o'rgaat',OrgAT,ŏrgāṭ,oɾgɑːʈ,cause to lean,சார்த்து,,,,Simple-Verbs,words
ꢒꢳꢵꢜ꣄,कळाट,களாட்,kal'aat',kaLAT,kal̤āṭ,kəɭɑːʈ,announce,சாற்று,,,,Simple-Verbs,words
ꢦ꣄ꢬꢒꢜꢥꣁ ꢒꢿꢬ꣄,प्रकटना॑ केर,ப்ரகடனொ கேர்,prakat'ano' ker,prakaTanO ker,prakaṭanŏ ker,pɾəkəʈən̪o keːɾ,announce,சாற்று,,,,Simple-Verbs,words
ꢱꢪ꣄ꢜꢶꢥꢶ ꢦꣂꢜ꣄,सम्टिनि पोट,ஸம்டினி போட்,samt'ini pot',samTini poT,samṭini poṭ,s̪əmʈɪn̪ɪ poːʈ,be caught,சிக்கு,,,,Simple-Verbs,words
ꢱꢪ꣄ꢜꢶ,सम्टि,ஸம்டி,samt'i,samTi,samṭi,s̪əmʈɪ,be caught,சிக்கு,,,,Simple-Verbs,words
ꢬꢵꢒ꣄ ꢣꢾꢒ꣄ꢒꢵꢜ꣄,राक्द॑क्काट्,ராக்தெ3க்காட்,raak de'kkaat',rAk dEkkAT,rāk dĕkkāṭ,ɾɑːk d̪ekkɑːʈ,frown in anger,சிடு,,,,Simple-Verbs,words
ꢪꣁꢠ꣄ꢔꢵꢜ꣄,मा॑ण्गाट्,மொண்கா3ட்,mo'ngaat',mONgAT,mŏṇgāṭ,moɳgɑːʈ,cause to moan,சிணுக்கு,,,,Simple-Verbs,words
ꢲꢵꢮꢩꢵꢮ꣄ ꢒꢿꢬ꣄,हावभाव केर,ஹாவபா4வ் கேர்,haavabhaav ker,hAvabhAv ker,hāvabhāv ker,ɦɑːʋəbʰɑːʋ keːɾ,cause to moan,சிணுக்கு,,,,Simple-Verbs,words
ꢪꣁꢠ꣄ꢔꢶ,मा॑ण्गि,மொண்கி3,mo'ngi,mONgi,mŏṇgi,moɳgɪ,"whine, moan",சிணுங்கு,,,,Simple-Verbs,words
ꢬꢹꢦ꣄ꢒꢾꢬ꣄,रूप्केर,ரூப்கேர்,roopke'r,rUpkEr,rūpkĕr,ɾuːpkeɾ,picturise,சித்திரி,,,,Simple-Verbs,words
ꢗꢶꢡ꣄ꢡꢬ꣄ ꢒꢿꢬ꣄,चित्तर केर,சித்தர் கேர்,chittar ker,cittar ker,cittar ker,t͡ʃɪt̪t̪əɾ keːɾ,picturise,சித்திரி,,,,Simple-Verbs,words
ꢂꢨ꣄ꢨꢞ꣄ꢭꢿ ꢂꢨꢞ꣄ꢭꢿ,अब्बड्ले अबड्ले,அப்3ப3ட்3லே அப3ட்3லே,abbad'le abad'le,abbaDle abaDle,abbaḍle abaḍle,əbbəɖleː əbəɖleː,"occur, got",சித்தி,,,,Simple-Verbs,words
ꢗꢾꢣꢸꢬ꣄,च॑दुर,செது3ர்,che'dur,cEdur,cĕdur,t͡ʃed̪uɾ,scatter,சிதறு,,,,Simple-Verbs,words
ꢮꢶꢒꢷꢬ꣄ꢠꢸ ꢲꣁꢫ꣄ ꢙꢵ,विकीर्णु हा॑य्जा,விகீர்ணு ஹொய் ஜா,vikeernu ho'y jaa,vikIrNu hOy jA,vikīrṇu hŏy jā,ʋɪkiːɾɳu ɦoj d͡ʒɑː,scatter,சிதறு,,,,Simple-Verbs,words
ꢗꢾꢣꢸꢬꢵꢜ꣄,च॑दुराट,செது3ராட்,che'duraat',cEdurAT,cĕdurāṭ,t͡ʃed̪uɾɑːʈ,scatter,சிதற வை,,,,Simple-Verbs,words
ꢮꢶꢒꢷꢬ꣄ꢠꢸ ꢒꢾꢬ꣄,विकीर्णु केर,விகீர்ணு கேர்,vikeernu ke'r,vikIrNu kEr,vikīrṇu kĕr,ʋɪkiːɾɳu keɾ,scatter,சிதற வை,,,,Simple-Verbs,words
ꢥꢾꢱ꣄ꢒꢶ,न॑स्कि,நெஸ்கி,ne'ski,nEski,nĕski,n̪es̪kɪ,crush,சிதை,,,,Simple-Verbs,words
ꢫꣂꢱꢥꣁ ꢒꢿꢬ꣄,योसना॑ केर्,யோசனொகேர்,yosano' ker,yosanO ker,yosanŏ ker,joːs̪ən̪o keːɾ,think,சிந்தி,,,,Simple-Verbs,words
ꢭꢸꢗ꣄ꢗꢵꢜ꣄,लुच्चाट्,லுச்சாட்,luchchaat',luccAT,luccāṭ,lut͡ʃt͡ʃɑːʈ,shed,சிந்து,,,,Simple-Verbs,words
ꢪꢶꢱ꣄ꢒꢶ,मिस्कि,மிஸ்கி,miski,miski,miski,mɪs̪kɪ,winkle,சிமிட்டு,,,,Simple-Verbs,words
